epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,101.982,1.72281,4.55794,1.828,0.16123,0.10568,0.0744,0.04841,1.57715,3.04306,1.84725,0.0671755,0.00033156,0.00033156
2,199.949,1.53785,3.06747,1.6838,0.389,0.23104,0.20351,0.13797,1.44869,2.17254,1.67996,0.0341689,0.000658311,0.000658311
3,289.261,1.45325,2.43047,1.57296,0.53818,0.34577,0.34347,0.23839,1.39419,1.8521,1.59569,0.00115577,0.000978462,0.000978462
4,364.798,1.40252,2.06871,1.49668,0.62463,0.43313,0.4682,0.33018,1.36467,1.66106,1.53132,0.0009703,0.0009703,0.0009703
5,441.07,1.3458,1.86203,1.45039,0.681,0.49485,0.53068,0.37672,1.31604,1.50537,1.48528,0.0009604,0.0009604,0.0009604
6,517.148,1.30882,1.7203,1.40508,0.69982,0.53608,0.57941,0.41322,1.29311,1.44017,1.47117,0.0009505,0.0009505,0.0009505
7,592.515,1.27513,1.614,1.38188,0.72231,0.56022,0.59663,0.4301,1.26627,1.35491,1.42711,0.0009406,0.0009406,0.0009406
8,668.362,1.23915,1.52615,1.35579,0.75417,0.5601,0.62028,0.45267,1.24724,1.31352,1.4189,0.0009307,0.0009307,0.0009307
9,744.021,1.23673,1.50754,1.35907,0.77122,0.59694,0.63982,0.47132,1.21467,1.26202,1.39112,0.0009208,0.0009208,0.0009208
10,819.375,1.2209,1.4588,1.34883,0.74972,0.60738,0.64745,0.48175,1.20625,1.2662,1.39251,0.0009109,0.0009109,0.0009109
11,894.991,1.20338,1.42154,1.33533,0.82296,0.58605,0.65277,0.48823,1.19458,1.24835,1.3862,0.000901,0.000901,0.000901
12,970.794,1.18817,1.38119,1.32131,0.81313,0.60032,0.66464,0.49291,1.18535,1.2057,1.37514,0.0008911,0.0008911,0.0008911
13,1045.01,1.17901,1.36556,1.31487,0.82383,0.62681,0.67694,0.50306,1.17667,1.20032,1.36079,0.0008812,0.0008812,0.0008812
14,1120.35,1.15936,1.33551,1.30703,0.79592,0.62965,0.67502,0.50201,1.17514,1.19104,1.37211,0.0008713,0.0008713,0.0008713
15,1195.43,1.15107,1.31335,1.29629,0.82021,0.6285,0.6836,0.51188,1.16028,1.15528,1.35273,0.0008614,0.0008614,0.0008614
16,1271.12,1.13491,1.27722,1.28651,0.82591,0.63199,0.68487,0.51116,1.16641,1.16713,1.36111,0.0008515,0.0008515,0.0008515
17,1346.81,1.11972,1.25791,1.27026,0.84503,0.61094,0.68347,0.5125,1.14381,1.15142,1.33588,0.0008416,0.0008416,0.0008416
18,1421.6,1.11175,1.24345,1.2727,0.84618,0.63667,0.69767,0.52982,1.13316,1.13696,1.33829,0.0008317,0.0008317,0.0008317
19,1496.68,1.09136,1.20131,1.25659,0.86808,0.64126,0.70277,0.53515,1.12917,1.10949,1.33873,0.0008218,0.0008218,0.0008218
20,1572.16,1.09817,1.20962,1.26467,0.85543,0.65026,0.70631,0.53752,1.12622,1.11916,1.34057,0.0008119,0.0008119,0.0008119
21,1647.92,1.08631,1.1926,1.25779,0.84593,0.65076,0.70645,0.53557,1.11852,1.09823,1.32906,0.000802,0.000802,0.000802
22,1723.43,1.07064,1.15795,1.24319,0.86758,0.63276,0.69981,0.52799,1.12368,1.09031,1.31994,0.0007921,0.0007921,0.0007921
23,1798.52,1.08291,1.16412,1.24938,0.86126,0.63984,0.70924,0.54045,1.11494,1.08893,1.3308,0.0007822,0.0007822,0.0007822
24,1874.15,1.04881,1.13182,1.23395,0.84288,0.65453,0.7045,0.53004,1.12667,1.10359,1.33872,0.0007723,0.0007723,0.0007723
25,1949.68,1.06077,1.12376,1.23639,0.86193,0.64459,0.70285,0.53463,1.12324,1.11392,1.34501,0.0007624,0.0007624,0.0007624
26,2025.1,1.04704,1.1245,1.23362,0.88804,0.64491,0.71573,0.54727,1.10397,1.07077,1.31991,0.0007525,0.0007525,0.0007525
27,2100.57,1.03857,1.10861,1.22747,0.87813,0.65215,0.7163,0.54884,1.10119,1.07375,1.31795,0.0007426,0.0007426,0.0007426
28,2176.12,1.03314,1.09092,1.22275,0.85626,0.6685,0.71897,0.55094,1.09487,1.04799,1.30453,0.0007327,0.0007327,0.0007327
29,2251.82,1.02156,1.07126,1.21285,0.86777,0.65196,0.71098,0.54679,1.09486,1.06951,1.30857,0.0007228,0.0007228,0.0007228
30,2327.06,1.0227,1.07553,1.21998,0.8818,0.65043,0.71684,0.55537,1.0883,1.07199,1.31548,0.0007129,0.0007129,0.0007129
31,2402.01,1.00968,1.05726,1.20962,0.88379,0.66644,0.72739,0.55681,1.08916,1.04549,1.30774,0.000703,0.000703,0.000703
32,2477.21,1.0082,1.05913,1.21305,0.87044,0.66671,0.72574,0.56164,1.07758,1.03678,1.30213,0.0006931,0.0006931,0.0006931
33,2552.45,1.0125,1.06809,1.22052,0.88,0.6528,0.72401,0.55705,1.08853,1.05321,1.32093,0.0006832,0.0006832,0.0006832
34,2627.51,0.99896,1.02962,1.20416,0.88302,0.664,0.72556,0.55805,1.07896,1.04885,1.30761,0.0006733,0.0006733,0.0006733
35,2702.2,0.9893,1.01814,1.19802,0.87512,0.67372,0.73336,0.56876,1.06458,1.0301,1.29571,0.0006634,0.0006634,0.0006634
36,2777.57,0.98133,0.99906,1.19017,0.88256,0.66522,0.72567,0.55906,1.0804,1.05735,1.31103,0.0006535,0.0006535,0.0006535
37,2852.77,0.97328,0.99733,1.18598,0.8687,0.66099,0.72334,0.55664,1.08228,1.05806,1.31086,0.0006436,0.0006436,0.0006436
38,2927.75,0.97511,1.00203,1.19583,0.88195,0.67301,0.73257,0.56836,1.06218,1.03106,1.30136,0.0006337,0.0006337,0.0006337
39,3003.14,0.97248,0.99509,1.19064,0.87399,0.67414,0.73042,0.56568,1.06319,1.03233,1.30584,0.0006238,0.0006238,0.0006238
40,3078.25,0.97047,0.98597,1.1892,0.89347,0.66478,0.72863,0.56479,1.05897,1.01995,1.29791,0.0006139,0.0006139,0.0006139
41,3152.64,0.95844,0.97879,1.18265,0.89349,0.66661,0.73122,0.56526,1.05947,1.02207,1.29471,0.000604,0.000604,0.000604
42,3228.06,0.95833,0.97589,1.17943,0.88075,0.68224,0.73592,0.57432,1.05549,1.01962,1.30089,0.0005941,0.0005941,0.0005941
43,3303.36,0.9582,0.97525,1.18118,0.87875,0.6827,0.73084,0.56757,1.06066,1.01769,1.29663,0.0005842,0.0005842,0.0005842
44,3378.47,0.94928,0.96714,1.18404,0.90294,0.66242,0.73062,0.56845,1.05482,1.02526,1.29757,0.0005743,0.0005743,0.0005743
45,3453.42,0.94153,0.95147,1.17357,0.90202,0.66902,0.7373,0.57697,1.04527,1.00809,1.29128,0.0005644,0.0005644,0.0005644
46,3528.07,0.94014,0.94098,1.16431,0.88153,0.67777,0.7342,0.57464,1.04132,1.01615,1.28797,0.0005545,0.0005545,0.0005545
47,3603.43,0.93294,0.93994,1.16465,0.90321,0.67899,0.73594,0.57654,1.04001,1.00691,1.28541,0.0005446,0.0005446,0.0005446
48,3679.12,0.93116,0.93136,1.16761,0.89243,0.67515,0.73315,0.57528,1.04067,1.01427,1.29253,0.0005347,0.0005347,0.0005347
49,3754.7,0.91632,0.9065,1.15374,0.88797,0.68133,0.73838,0.57846,1.03989,1.00881,1.29147,0.0005248,0.0005248,0.0005248
50,3829.97,0.91097,0.90679,1.1548,0.88643,0.68146,0.73629,0.57975,1.03518,1.00747,1.28633,0.0005149,0.0005149,0.0005149
51,3905.37,0.91372,0.92227,1.15824,0.88665,0.68813,0.73901,0.57994,1.03211,0.99676,1.28406,0.000505,0.000505,0.000505
52,3980.17,0.90607,0.9038,1.15377,0.90213,0.67347,0.73619,0.57884,1.03235,1.00677,1.28372,0.0004951,0.0004951,0.0004951
53,4055.65,0.91942,0.90948,1.16398,0.90987,0.67005,0.74219,0.58516,1.02455,0.99346,1.27821,0.0004852,0.0004852,0.0004852
54,4131.58,0.91706,0.91349,1.16296,0.90747,0.67289,0.74008,0.57939,1.02941,0.99212,1.28205,0.0004753,0.0004753,0.0004753
