epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,109.991,1.6304,3.74621,1.738,0.42955,0.23367,0.20579,0.14052,1.47028,2.24545,1.66719,0.0685018,0.0016578,0.0016578
2,189.445,1.43562,2.3132,1.53803,0.52654,0.3769,0.37654,0.25202,1.4428,1.95182,1.62116,0.0368022,0.00329156,0.00329156
3,267.122,1.41276,2.05809,1.48145,0.46552,0.34966,0.33752,0.22122,1.48647,2.15087,1.68078,0.00506962,0.00489231,0.00489231
4,344.776,1.42494,1.98056,1.48435,0.59323,0.45731,0.48027,0.32281,1.41036,1.78849,1.56753,0.0048515,0.0048515,0.0048515
5,421.826,1.40314,1.88335,1.47383,0.62681,0.44901,0.48438,0.32744,1.36852,1.67701,1.53621,0.004802,0.004802,0.004802
6,498.383,1.38311,1.7761,1.45077,0.65031,0.47413,0.52035,0.35879,1.35308,1.58151,1.52899,0.0047525,0.0047525,0.0047525
7,575.473,1.34587,1.70263,1.43154,0.65007,0.48342,0.52133,0.34857,1.38494,1.56438,1.50102,0.004703,0.004703,0.004703
8,652.281,1.31703,1.62002,1.41025,0.69148,0.53384,0.56785,0.39042,1.32534,1.49062,1.50542,0.0046535,0.0046535,0.0046535
9,729.196,1.31217,1.60878,1.41687,0.72268,0.56249,0.60163,0.41925,1.29858,1.38462,1.48113,0.004604,0.004604,0.004604
10,805.939,1.29829,1.55292,1.40423,0.75036,0.53873,0.59624,0.41492,1.29994,1.42922,1.48544,0.0045545,0.0045545,0.0045545
11,882.793,1.2826,1.51907,1.39192,0.69062,0.52412,0.55983,0.3878,1.29991,1.43993,1.46434,0.004505,0.004505,0.004505
12,959.641,1.26457,1.4776,1.37653,0.75845,0.54539,0.59267,0.41334,1.27937,1.47718,1.46994,0.0044555,0.0044555,0.0044555
13,1036.56,1.25594,1.45756,1.37143,0.76015,0.59035,0.64343,0.45857,1.24621,1.32334,1.4421,0.004406,0.004406,0.004406
14,1113.14,1.2376,1.43335,1.3606,0.7495,0.56956,0.62144,0.44754,1.24596,1.35231,1.45773,0.0043565,0.0043565,0.0043565
15,1189.55,1.23235,1.41566,1.34857,0.7367,0.54113,0.59612,0.42191,1.27292,1.48347,1.47483,0.004307,0.004307,0.004307
