epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,40.803,1.54276,3.88325,1.70306,0,0,0,0,nan,nan,nan,0.069037,0.00162963,0.00162963
2,79.0932,1.57776,3.04663,1.73464,0,0,0,0,nan,nan,nan,0.0373377,0.00326366,0.00326366
3,109.441,1.51116,2.78335,1.67446,0.2002,0.00273,6e-05,2e-05,3.98726,inf,5.60519,0.00560544,0.0048647,0.0048647
4,143.894,1.46793,2.66928,1.63575,0.23528,0.04943,0.00885,0.0035,2.34533,inf,2.8732,0.0048515,0.0048515,0.0048515
5,175.065,1.46725,2.56104,1.62644,0.38735,0.08001,0.0301,0.01962,1.86721,11.8002,2.40779,0.004802,0.004802,0.004802
6,206.169,1.43058,2.4665,1.61199,0.47625,0.13682,0.0622,0.03657,1.71082,7.75273,2.11006,0.0047525,0.0047525,0.0047525
7,236.581,1.38699,2.30235,1.55648,0.62677,0.09671,0.05869,0.03389,1.53811,5.50544,1.91572,0.004703,0.004703,0.004703
8,266.948,1.35489,2.25242,1.54311,0.44205,0.15145,0.10143,0.06059,1.45677,4.27252,1.79849,0.0046535,0.0046535,0.0046535
9,297.69,1.36849,2.15685,1.54635,0.54473,0.1192,0.07309,0.0454,1.50016,3.8575,1.85633,0.004604,0.004604,0.004604
10,327.894,1.34633,2.1196,1.54222,0.29963,0.26091,0.1529,0.08856,1.40947,3.58304,1.76795,0.0045545,0.0045545,0.0045545
11,358.197,1.33407,2.05138,1.52154,0.29376,0.28008,0.15263,0.08322,1.36815,3.06332,1.70416,0.004505,0.004505,0.004505
12,389.04,1.31036,2.03289,1.49707,0.52686,0.17686,0.15191,0.08907,1.32435,3.23866,1.66307,0.0044555,0.0044555,0.0044555
13,419.317,1.28895,1.97182,1.48891,0.27875,0.33719,0.21114,0.1243,1.44587,2.52827,1.74773,0.004406,0.004406,0.004406
14,449.726,1.28162,1.9123,1.47957,0.47847,0.24121,0.17241,0.10033,1.35521,2.81629,1.67545,0.0043565,0.0043565,0.0043565
15,480.041,1.25079,1.8281,1.44348,0.51486,0.33054,0.33326,0.18599,1.18017,2.16255,1.54251,0.004307,0.004307,0.004307
16,510.096,1.25028,1.7971,1.44453,0.44604,0.2223,0.1728,0.09253,1.36364,3.98917,1.74112,0.0042575,0.0042575,0.0042575
17,540.329,1.25236,1.78889,1.46081,0.37361,0.21889,0.16745,0.10605,1.34519,2.90725,1.66265,0.004208,0.004208,0.004208
18,569.937,1.22034,1.70237,1.43424,0.30163,0.33898,0.27262,0.16375,1.24739,2.19923,1.58008,0.0041585,0.0041585,0.0041585
19,599.178,1.22961,1.69657,1.43393,0.33597,0.41215,0.31645,0.19494,1.20985,2.10429,1.54849,0.004109,0.004109,0.004109
20,629.177,1.22804,1.68433,1.43003,0.44252,0.36059,0.35573,0.21615,1.14377,2.058,1.49587,0.0040595,0.0040595,0.0040595
21,659.064,1.20041,1.60085,1.40296,0.47528,0.3828,0.38735,0.23831,1.18855,1.63157,1.50543,0.00401,0.00401,0.00401
22,688.955,1.2178,1.63671,1.42791,0.46876,0.42993,0.37235,0.22923,1.15967,1.79746,1.47749,0.0039605,0.0039605,0.0039605
23,718.872,1.18494,1.59511,1.39626,0.42782,0.36656,0.37054,0.23305,1.18497,1.849,1.49887,0.003911,0.003911,0.003911
24,748.794,1.17759,1.51696,1.3844,0.56144,0.40129,0.43203,0.27228,1.14738,1.44446,1.48878,0.0038615,0.0038615,0.0038615
25,778.694,1.16197,1.50023,1.37503,0.39846,0.41178,0.42263,0.27683,1.13897,1.63358,1.453,0.003812,0.003812,0.003812
26,809.154,1.1692,1.5135,1.37989,0.5414,0.42181,0.41498,0.25739,1.15901,1.52568,1.49555,0.0037625,0.0037625,0.0037625
27,838.983,1.15114,1.47522,1.35961,0.407,0.38169,0.3993,0.25201,1.15344,1.57249,1.4754,0.003713,0.003713,0.003713
28,868.878,1.17228,1.47304,1.38015,0.4937,0.44059,0.42734,0.26232,1.16931,1.63657,1.48248,0.0036635,0.0036635,0.0036635
29,899.15,1.14616,1.44223,1.37372,0.43766,0.46534,0.43144,0.26766,1.16274,1.6044,1.47606,0.003614,0.003614,0.003614
30,929.072,1.12911,1.41361,1.35963,0.51269,0.35608,0.37024,0.22068,1.16933,1.86909,1.46187,0.0035645,0.0035645,0.0035645
31,958.895,1.13336,1.4093,1.34607,0.46916,0.51254,0.51659,0.33339,1.08071,1.23479,1.40208,0.003515,0.003515,0.003515
32,989.486,1.10335,1.35587,1.33361,0.36932,0.50013,0.47482,0.30283,1.10252,1.51566,1.41214,0.0034655,0.0034655,0.0034655
33,1019.57,1.12423,1.37455,1.3576,0.36402,0.52525,0.46762,0.29553,1.07814,1.48334,1.43056,0.003416,0.003416,0.003416
34,1049.55,1.09165,1.3409,1.31816,0.45397,0.4772,0.48964,0.31981,1.12353,1.37076,1.43348,0.0033665,0.0033665,0.0033665
