epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,38.8933,1.31415,4.28481,1.5361,0.42885,0.25298,0.19336,0.13648,1.00838,2.74051,1.36984,8.14815e-05,8.14815e-05,8.14815e-05
2,70.2744,1.08611,2.18069,1.30607,0.458,0.4905,0.48132,0.33337,1.01129,1.43445,1.27929,0.000162095,0.000162095,0.000162095
3,102.904,1.07481,1.62649,1.28153,0.60565,0.48092,0.51307,0.33269,1.03011,1.3746,1.28191,0.000239959,0.000239959,0.000239959
4,135.043,1.0538,1.45528,1.27164,0.5645,0.50941,0.56733,0.37216,1.10126,1.55061,1.39307,0.000237625,0.000237625,0.000237625
5,170.865,1.05679,1.35946,1.26633,0.57725,0.57922,0.62997,0.42542,0.98017,1.34405,1.28729,0.0002335,0.0002335,0.0002335
6,202.926,1.04051,1.24912,1.26653,0.59503,0.54814,0.58107,0.39842,0.99948,1.34871,1.2788,0.000229375,0.000229375,0.000229375
7,233.567,1.01051,1.16562,1.23302,0.6063,0.71409,0.67295,0.4565,0.99546,1.21256,1.30211,0.00022525,0.00022525,0.00022525
8,264.61,0.98334,1.08735,1.23284,0.66142,0.4692,0.57509,0.40858,0.97928,1.56114,1.25518,0.000221125,0.000221125,0.000221125
9,296.317,0.97996,1.02485,1.22348,0.59935,0.70102,0.68467,0.48069,0.97798,1.0822,1.2853,0.000217,0.000217,0.000217
10,327.22,0.96599,1.03661,1.21151,0.62271,0.65935,0.69725,0.50781,0.95415,1.15778,1.2398,0.000212875,0.000212875,0.000212875
11,357.735,0.96362,0.97102,1.21368,0.7471,0.69677,0.75174,0.53925,0.92906,0.94122,1.22127,0.00020875,0.00020875,0.00020875
12,389.918,0.94038,0.92971,1.19203,0.61326,0.78187,0.74724,0.52373,0.96016,0.98361,1.2243,0.000204625,0.000204625,0.000204625
13,420.63,0.92564,0.90996,1.19453,0.72365,0.62612,0.71746,0.51055,0.93215,0.9827,1.25928,0.0002005,0.0002005,0.0002005
14,451.253,0.93201,0.88181,1.19402,0.68062,0.70789,0.73499,0.53266,0.96249,0.90932,1.24845,0.000196375,0.000196375,0.000196375
15,482.886,0.90647,0.85197,1.18069,0.74523,0.72455,0.79073,0.56926,0.93131,0.91856,1.24823,0.00019225,0.00019225,0.00019225
16,513.969,0.89258,0.83414,1.1737,0.72388,0.70076,0.76777,0.55338,0.91687,0.84813,1.22735,0.000188125,0.000188125,0.000188125
17,545.044,0.89133,0.81925,1.17803,0.8344,0.63691,0.77504,0.5757,0.8946,0.89487,1.19612,0.000184,0.000184,0.000184
18,576.917,0.88808,0.8062,1.17149,0.77684,0.7794,0.82008,0.59225,0.90527,0.87585,1.21311,0.000179875,0.000179875,0.000179875
19,608.904,0.88386,0.80561,1.16974,0.75905,0.78352,0.7889,0.59538,0.88439,0.82334,1.18478,0.00017575,0.00017575,0.00017575
20,640.024,0.87932,0.77771,1.1617,0.78737,0.73597,0.79882,0.6032,0.85499,0.81183,1.15953,0.000171625,0.000171625,0.000171625
21,671.223,0.85812,0.75069,1.14891,0.7679,0.7616,0.81277,0.61712,0.90088,0.80419,1.21338,0.0001675,0.0001675,0.0001675
22,702.249,0.84367,0.73377,1.15382,0.79183,0.73608,0.81849,0.60982,0.87883,0.86296,1.19663,0.000163375,0.000163375,0.000163375
23,733.604,0.83515,0.72603,1.14047,0.75313,0.75847,0.83864,0.61163,0.86196,0.78617,1.17724,0.00015925,0.00015925,0.00015925
24,764.711,0.83522,0.69838,1.13463,0.77524,0.7504,0.84234,0.60635,0.8798,0.78157,1.19629,0.000155125,0.000155125,0.000155125
25,795.387,0.81765,0.68707,1.12334,0.79557,0.73843,0.79639,0.61064,0.86613,0.77927,1.18337,0.000151,0.000151,0.000151
26,827.489,0.81312,0.68435,1.12421,0.76892,0.79682,0.83365,0.6195,0.85935,0.80538,1.17282,0.000146875,0.000146875,0.000146875
27,858.273,0.80667,0.65816,1.10683,0.71208,0.81115,0.8151,0.61357,0.86075,0.79408,1.16829,0.00014275,0.00014275,0.00014275
28,888.728,0.80993,0.67421,1.11554,0.75688,0.78986,0.82368,0.62502,0.86983,0.78963,1.17069,0.000138625,0.000138625,0.000138625
29,920.019,0.79833,0.65042,1.11382,0.78126,0.80426,0.8364,0.64799,0.84889,0.75006,1.16859,0.0001345,0.0001345,0.0001345
30,951.007,0.78511,0.63583,1.1102,0.83493,0.71905,0.82966,0.63842,0.84661,0.79112,1.18779,0.000130375,0.000130375,0.000130375
31,982.014,0.78191,0.63191,1.10339,0.706,0.81677,0.83917,0.63324,0.85299,0.8002,1.18155,0.00012625,0.00012625,0.00012625
32,1013.49,0.75836,0.62001,1.09644,0.74936,0.80728,0.83092,0.64152,0.84659,0.75102,1.16321,0.000122125,0.000122125,0.000122125
33,1045.27,0.76529,0.60657,1.1052,0.78082,0.81714,0.84561,0.65688,0.84372,0.7632,1.19886,0.000118,0.000118,0.000118
34,1077.19,0.76047,0.60907,1.09638,0.82902,0.76188,0.85015,0.63562,0.84234,0.7538,1.1734,0.000113875,0.000113875,0.000113875
35,1108.57,0.7397,0.58995,1.08986,0.82995,0.74634,0.84132,0.63125,0.85175,0.75276,1.17759,0.00010975,0.00010975,0.00010975
36,1139.81,0.74478,0.58938,1.0822,0.74994,0.85159,0.85313,0.65877,0.84931,0.71625,1.17641,0.000105625,0.000105625,0.000105625
37,1171.68,0.72845,0.57507,1.07186,0.83257,0.81064,0.86016,0.66746,0.83821,0.72125,1.16714,0.0001015,0.0001015,0.0001015
38,1202.87,0.73116,0.55586,1.08413,0.8149,0.74736,0.81952,0.63042,0.8574,0.76156,1.19778,9.7375e-05,9.7375e-05,9.7375e-05
39,1233.37,0.72078,0.54786,1.0757,0.83618,0.73881,0.83816,0.65026,0.83527,0.75475,1.17643,9.325e-05,9.325e-05,9.325e-05
40,1265.63,0.71077,0.5569,1.06981,0.74931,0.82352,0.84667,0.65041,0.83609,0.74943,1.16046,8.9125e-05,8.9125e-05,8.9125e-05
41,1296.5,0.71199,0.54052,1.05875,0.78678,0.81067,0.84502,0.63506,0.83555,0.73898,1.15327,8.5e-05,8.5e-05,8.5e-05
42,1327.32,0.68913,0.51867,1.05667,0.8533,0.77033,0.84556,0.64606,0.83867,0.73858,1.17953,8.0875e-05,8.0875e-05,8.0875e-05
43,1358.76,0.69508,0.52559,1.06557,0.82492,0.73391,0.80844,0.62491,0.83094,0.78798,1.16774,7.675e-05,7.675e-05,7.675e-05
44,1390.61,0.69574,0.51404,1.06028,0.83551,0.76265,0.85896,0.66539,0.82658,0.72204,1.16769,7.2625e-05,7.2625e-05,7.2625e-05
45,1421.42,0.6926,0.52787,1.05705,0.8033,0.8064,0.85189,0.66241,0.81836,0.72599,1.16118,6.85e-05,6.85e-05,6.85e-05
46,1453.97,0.67113,0.50094,1.04887,0.85,0.77764,0.84558,0.64037,0.82019,0.72702,1.15915,6.4375e-05,6.4375e-05,6.4375e-05
47,1485.48,0.67193,0.50018,1.04981,0.87134,0.76679,0.8574,0.64557,0.82488,0.72146,1.17028,6.025e-05,6.025e-05,6.025e-05
48,1516.56,0.66778,0.49607,1.04776,0.85284,0.77155,0.8583,0.66768,0.81964,0.76412,1.16283,5.6125e-05,5.6125e-05,5.6125e-05
49,1549.99,0.66587,0.49763,1.04434,0.87037,0.7429,0.84323,0.65031,0.81147,0.75504,1.13882,5.2e-05,5.2e-05,5.2e-05
50,1581.36,0.65337,0.48654,1.03748,0.80678,0.80959,0.86522,0.654,0.81361,0.7284,1.14542,4.7875e-05,4.7875e-05,4.7875e-05
51,1615.8,0.59016,0.42146,1.00276,0.86507,0.75358,0.86398,0.66967,0.8188,0.71421,1.1446,4.375e-05,4.375e-05,4.375e-05
52,1650.65,0.57503,0.39183,0.98975,0.82986,0.79119,0.86899,0.67811,0.81236,0.71446,1.14306,3.9625e-05,3.9625e-05,3.9625e-05
53,1687.42,0.56223,0.37728,0.97953,0.85229,0.76745,0.84577,0.66805,0.80743,0.71577,1.15127,3.55e-05,3.55e-05,3.55e-05
54,1718.2,0.54884,0.37423,0.98113,0.88386,0.73833,0.8572,0.66602,0.80931,0.72303,1.16223,3.1375e-05,3.1375e-05,3.1375e-05
55,1748.66,0.54383,0.36746,0.97778,0.85867,0.75035,0.83064,0.65221,0.80402,0.7173,1.16618,2.725e-05,2.725e-05,2.725e-05
56,1779.65,0.53339,0.35918,0.97262,0.86419,0.74096,0.84099,0.66007,0.80958,0.71161,1.16485,2.3125e-05,2.3125e-05,2.3125e-05
57,1809.54,0.52701,0.34486,0.96128,0.84995,0.76888,0.83784,0.65445,0.81378,0.72583,1.16154,1.9e-05,1.9e-05,1.9e-05
58,1839.6,0.51492,0.34622,0.95644,0.84952,0.7654,0.85159,0.66943,0.81724,0.72914,1.16235,1.4875e-05,1.4875e-05,1.4875e-05
59,1870.64,0.51317,0.33534,0.95259,0.87173,0.74611,0.8377,0.65288,0.81214,0.72805,1.15986,1.075e-05,1.075e-05,1.075e-05
60,1901.3,0.51263,0.33812,0.95508,0.867,0.74934,0.83812,0.65769,0.81869,0.73168,1.16034,6.625e-06,6.625e-06,6.625e-06
