epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,60.6699,1.5393,3.85809,1.66521,0,0,0,0,nan,nan,nan,0.069037,0.00162963,0.00162963
2,95.3465,1.60824,3.04336,1.69683,0.11522,0.01502,0.00064,0.00013,nan,nan,nan,0.0373377,0.00326366,0.00326366
3,132.71,1.52778,2.76638,1.65979,1e-05,0.0055,1e-05,0,3.66853,inf,4.83897,0.00560544,0.0048647,0.0048647
4,163.98,1.48796,2.64151,1.62932,0.46793,0.03458,0.012,0.00619,2.87951,inf,4.06962,0.0048515,0.0048515,0.0048515
5,193.202,1.48205,2.58586,1.63291,0.53348,0.0594,0.04468,0.02003,1.83016,15.0547,2.36411,0.004802,0.004802,0.004802
6,223.278,1.4456,2.45467,1.6104,0.80233,0.07838,0.06443,0.04149,1.82054,11.6734,2.35622,0.0047525,0.0047525,0.0047525
7,252.726,1.39148,2.2745,1.55416,0.4677,0.12646,0.08303,0.05034,1.55667,5.72077,1.90062,0.004703,0.004703,0.004703
8,282.317,1.36839,2.24562,1.54357,0.51189,0.17199,0.11245,0.06411,1.61289,4.08125,1.92258,0.0046535,0.0046535,0.0046535
9,312.176,1.37704,2.16854,1.54225,0.56031,0.13903,0.10916,0.06641,1.65949,3.66469,1.9096,0.004604,0.004604,0.004604
10,342.224,1.34701,2.11166,1.53013,0.43486,0.27001,0.19636,0.10991,1.44064,3.79742,1.77948,0.0045545,0.0045545,0.0045545
11,371.356,1.34483,2.04927,1.52243,0.4634,0.21905,0.16647,0.09232,1.47617,2.96102,1.77299,0.004505,0.004505,0.004505
12,400.578,1.31354,2.01713,1.4945,0.52871,0.28137,0.26709,0.13882,1.38446,2.52587,1.69617,0.0044555,0.0044555,0.0044555
13,430.563,1.3213,1.93269,1.49597,0.45108,0.22037,0.16149,0.09615,1.44095,3.06415,1.75025,0.004406,0.004406,0.004406
14,459.733,1.30548,1.88819,1.48972,0.60359,0.2198,0.21423,0.12645,1.37531,2.50944,1.68305,0.0043565,0.0043565,0.0043565
