epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,65.3718,1.57118,3.63602,1.75243,0.17487,0.03884,0.0039,0.00136,2.47201,inf,4.50461,0.0686852,0.00164815,0.00164815
2,97.3457,1.57917,3.15026,1.75493,0.00156,0.05759,0.00126,0.00052,3.32945,7.34711,4.79258,0.0369857,0.003282,0.003282
3,130.642,1.54441,2.96516,1.71145,0.38163,0.01693,0.00529,0.00348,2.71091,26.3635,3.30518,0.00525322,0.00488285,0.00488285
4,162.404,1.49488,2.91895,1.69214,0.5415,0.12578,0.0483,0.02464,1.63764,11.6691,2.01026,0.0048515,0.0048515,0.0048515
5,194.353,1.47146,2.74345,1.65473,0.48153,0.1726,0.08377,0.0389,1.51453,5.54948,1.90099,0.004802,0.004802,0.004802
6,225.254,1.45265,2.61386,1.63584,0.54836,0.13466,0.05871,0.02738,1.49325,5.31894,1.8038,0.0047525,0.0047525,0.0047525
7,256.831,1.41907,2.58693,1.60679,0.76686,0.12466,0.12063,0.07185,1.3961,4.31728,1.76601,0.004703,0.004703,0.004703
8,288.295,1.41661,2.51883,1.61536,0.54093,0.19675,0.12447,0.06888,1.47385,3.01819,1.83964,0.0046535,0.0046535,0.0046535
9,319.443,1.37189,2.40343,1.57016,0.46565,0.2464,0.17792,0.10539,1.30096,2.34019,1.66479,0.004604,0.004604,0.004604
10,350.99,1.39508,2.37202,1.58934,0.66321,0.11927,0.10521,0.06338,1.41432,3.33948,1.7669,0.0045545,0.0045545,0.0045545
11,381.573,1.35323,2.25383,1.56074,0.2536,0.37352,0.20832,0.11929,1.25669,2.97129,1.5955,0.004505,0.004505,0.004505
12,413.02,1.32269,2.1853,1.52732,0.63454,0.21614,0.15919,0.1016,1.26418,2.68841,1.66912,0.0044555,0.0044555,0.0044555
13,443.517,1.30404,2.15717,1.52102,0.44235,0.27116,0.23313,0.14233,1.25906,2.14682,1.61783,0.004406,0.004406,0.004406
14,475.277,1.2897,2.14539,1.50286,0.38557,0.35218,0.28134,0.17384,1.2201,1.99664,1.54952,0.0043565,0.0043565,0.0043565
15,505.964,1.27373,2.03635,1.49277,0.37435,0.28028,0.22189,0.13324,1.23488,2.49485,1.56283,0.004307,0.004307,0.004307
16,537.067,1.28875,1.9749,1.49373,0.49407,0.23508,0.21904,0.13436,1.307,2.21654,1.65772,0.0042575,0.0042575,0.0042575
17,568.875,1.25738,1.8684,1.46563,0.52649,0.31472,0.29555,0.18462,1.23857,1.98609,1.55286,0.004208,0.004208,0.004208
18,599.908,1.23647,1.8834,1.45879,0.39448,0.42844,0.33267,0.20641,1.18472,1.86891,1.52685,0.0041585,0.0041585,0.0041585
19,631.753,1.25964,1.92191,1.47589,0.41873,0.3653,0.28817,0.17645,1.24273,2.08063,1.58737,0.004109,0.004109,0.004109
20,662.781,1.24291,1.93746,1.46952,0.40424,0.44444,0.34921,0.21698,1.12341,1.6785,1.46898,0.0040595,0.0040595,0.0040595
21,694.462,1.22409,1.80069,1.45186,0.58753,0.32486,0.35952,0.2239,1.17595,1.86271,1.536,0.00401,0.00401,0.00401
22,725.507,1.22157,1.81905,1.45075,0.43924,0.26173,0.24795,0.14934,1.3181,2.46884,1.66018,0.0039605,0.0039605,0.0039605
23,756.725,1.23125,1.83955,1.46614,0.38028,0.44488,0.36885,0.22574,1.22554,1.86719,1.54311,0.003911,0.003911,0.003911
24,787.836,1.22011,1.71706,1.44082,0.45623,0.36135,0.32215,0.20532,1.19972,2.08108,1.53439,0.0038615,0.0038615,0.0038615
25,818.635,1.21349,1.75139,1.4416,0.41024,0.52008,0.45585,0.29024,1.11529,1.50868,1.45325,0.003812,0.003812,0.003812
26,850.394,1.18826,1.69725,1.41902,0.54478,0.41829,0.45866,0.29306,1.15325,1.44758,1.47503,0.0037625,0.0037625,0.0037625
27,880.713,1.17748,1.71572,1.4044,0.43736,0.48544,0.41533,0.26507,1.15666,1.55976,1.47624,0.003713,0.003713,0.003713
28,911.513,1.18552,1.62023,1.4098,0.459,0.48875,0.48138,0.31625,1.09303,1.47967,1.44766,0.0036635,0.0036635,0.0036635
29,942.235,1.18495,1.60332,1.41001,0.53451,0.50488,0.49841,0.31733,1.09681,1.35086,1.4335,0.003614,0.003614,0.003614
30,972.819,1.16087,1.6101,1.40886,0.48531,0.45947,0.45369,0.29976,1.14235,1.67264,1.49197,0.0035645,0.0035645,0.0035645
31,1004.11,1.16532,1.61521,1.38841,0.43341,0.50859,0.45021,0.2676,1.11991,1.634,1.45399,0.003515,0.003515,0.003515
32,1034.61,1.16629,1.54637,1.40777,0.51297,0.47841,0.48789,0.30792,1.12016,1.38489,1.46413,0.0034655,0.0034655,0.0034655
33,1065.77,1.14688,1.52266,1.38042,0.42734,0.49465,0.5034,0.32782,1.11727,1.45245,1.4538,0.003416,0.003416,0.003416
34,1096.32,1.16672,1.48567,1.41168,0.42833,0.50997,0.50362,0.32611,1.13256,1.42963,1.452,0.0033665,0.0033665,0.0033665
