epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,34.8474,1.75838,4.20593,1.85092,0,0,0,0,nan,nan,nan,0.0706667,0.00325926,0.00325926
2,66.1028,1.72237,3.40984,1.81833,0,0,0,0,nan,nan,nan,0.0406014,0.00652733,0.00652733
3,103.154,1.61712,3.09936,1.74496,6e-05,0.0099,4e-05,2e-05,3.33558,inf,6.28223,0.0104701,0.00972939,0.00972939
4,134.479,1.58756,2.94962,1.7129,0.71589,0.01035,0.00922,0.00513,2.81715,inf,4.39358,0.009703,0.009703,0.009703
5,167.507,1.57677,2.84742,1.69858,0.45736,0.09087,0.0379,0.02139,1.80404,25.9301,2.3269,0.009604,0.009604,0.009604
6,198.17,1.53362,2.72982,1.67511,0.563,0.13408,0.03925,0.02291,1.84654,inf,2.38731,0.009505,0.009505,0.009505
7,229.434,1.49091,2.57454,1.61808,0.63797,0.11929,0.08264,0.04953,1.84977,6.27906,2.17076,0.009406,0.009406,0.009406
8,260.008,1.44763,2.54226,1.60399,0.57541,0.12775,0.07479,0.04547,1.58114,3.86722,1.89856,0.009307,0.009307,0.009307
9,290.899,1.45166,2.44475,1.59643,0.63883,0.11126,0.06267,0.03751,1.39278,16.3967,1.76445,0.009208,0.009208,0.009208
10,321.919,1.41072,2.43773,1.58122,0.33004,0.21337,0.1263,0.06703,1.53069,2.99921,1.85798,0.009109,0.009109,0.009109
11,351.983,1.41527,2.35891,1.56265,0.43963,0.20145,0.1125,0.06638,1.4718,3.80321,1.80543,0.00901,0.00901,0.00901
12,383.169,1.38686,2.31337,1.55048,0.35104,0.27757,0.15946,0.09436,1.4102,3.2727,1.70709,0.008911,0.008911,0.008911
13,413.885,1.37883,2.26581,1.54696,0.43866,0.1743,0.12793,0.07291,1.50445,3.14859,1.79435,0.008812,0.008812,0.008812
14,445.582,1.36421,2.21775,1.52738,0.41027,0.25965,0.19758,0.11628,1.2996,2.21848,1.59275,0.008713,0.008713,0.008713
15,476.417,1.34762,2.13052,1.50414,0.29394,0.33056,0.16717,0.10318,1.33231,2.83032,1.61047,0.008614,0.008614,0.008614
16,512.917,1.32593,2.08155,1.49449,0.358,0.28005,0.23455,0.14432,1.29379,2.10488,1.62316,0.008515,0.008515,0.008515
17,546.171,1.31906,2.07496,1.49468,0.27835,0.38017,0.23671,0.14367,1.33473,2.11187,1.63703,0.008416,0.008416,0.008416
18,577.016,1.3095,2.01008,1.4819,0.29161,0.3675,0.27415,0.16115,1.30435,2.0062,1.62534,0.008317,0.008317,0.008317
19,607.299,1.31457,2.01784,1.47882,0.27838,0.19153,0.10587,0.06183,1.41974,4.05178,1.73058,0.008218,0.008218,0.008218
