epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,63.8828,1.72662,4.58912,1.82463,0.42482,0.18232,0.17176,0.091,1.55705,3.20274,1.72681,8.14815e-05,8.14815e-05,8.14815e-05
2,99.5576,1.37811,2.67072,1.51027,0.59344,0.30746,0.33346,0.20074,1.37791,1.83466,1.48439,0.000163183,0.000163183,0.000163183
3,134.804,1.35766,2.09172,1.44978,0.43493,0.42995,0.40161,0.24126,1.3729,1.77265,1.5107,0.000243235,0.000243235,0.000243235
4,169.589,1.37108,1.93316,1.46111,0.65021,0.36357,0.47484,0.23879,1.56706,1.66993,1.63489,0.000242575,0.000242575,0.000242575
5,204.666,1.3474,1.74964,1.4446,0.45702,0.59015,0.5184,0.31789,1.24067,1.38979,1.42376,0.0002401,0.0002401,0.0002401
6,240.54,1.34279,1.71049,1.43982,0.56541,0.57365,0.57492,0.33767,1.3916,1.33116,1.46813,0.000237625,0.000237625,0.000237625
7,275.643,1.32864,1.6099,1.41919,0.6851,0.45149,0.55808,0.31409,1.44762,1.32401,1.52205,0.00023515,0.00023515,0.00023515
8,309.903,1.30777,1.57602,1.4104,0.47897,0.55563,0.58179,0.329,1.29704,1.40732,1.44489,0.000232675,0.000232675,0.000232675
9,344.722,1.28656,1.4534,1.3897,0.51046,0.63255,0.62255,0.39447,1.16286,1.33821,1.34976,0.0002302,0.0002302,0.0002302
10,379.673,1.27469,1.44707,1.38144,0.59702,0.65216,0.6657,0.42768,1.21941,1.20755,1.36519,0.000227725,0.000227725,0.000227725
11,413.598,1.2571,1.39692,1.37827,0.53822,0.64743,0.67461,0.42194,1.27813,1.1259,1.37221,0.00022525,0.00022525,0.00022525
12,448.231,1.24763,1.36652,1.36161,0.61105,0.66665,0.6926,0.41148,1.33892,1.15262,1.43641,0.000222775,0.000222775,0.000222775
13,483.089,1.2418,1.37722,1.36339,0.53143,0.67724,0.65803,0.42612,1.1991,1.12734,1.34926,0.0002203,0.0002203,0.0002203
14,517.154,1.24789,1.34196,1.37493,0.60304,0.65785,0.69313,0.46673,1.20341,1.1282,1.33472,0.000217825,0.000217825,0.000217825
15,552.455,1.22986,1.27531,1.3405,0.67572,0.62201,0.6663,0.41464,1.29581,1.09333,1.3816,0.00021535,0.00021535,0.00021535
16,587.143,1.22073,1.26217,1.33074,0.73183,0.63706,0.73838,0.52722,1.05697,1.01057,1.29053,0.000212875,0.000212875,0.000212875
17,621.066,1.21131,1.2652,1.34002,0.69528,0.69552,0.76402,0.50442,1.25626,0.95455,1.38429,0.0002104,0.0002104,0.0002104
18,656.876,1.2174,1.26458,1.35942,0.7549,0.66474,0.77009,0.50216,1.30891,0.98109,1.40635,0.000207925,0.000207925,0.000207925
19,691.644,1.20685,1.21872,1.32247,0.68172,0.70383,0.74809,0.49418,1.15378,0.93678,1.3065,0.00020545,0.00020545,0.00020545
20,725.794,1.2328,1.25875,1.3441,0.61517,0.65865,0.72311,0.49856,1.1345,1.06544,1.28543,0.000202975,0.000202975,0.000202975
21,760.689,1.2106,1.21287,1.3409,0.76341,0.72597,0.78919,0.50356,1.23984,0.9797,1.3751,0.0002005,0.0002005,0.0002005
22,795.577,1.18581,1.18107,1.32485,0.71079,0.72978,0.78544,0.55176,1.04861,0.91725,1.26034,0.000198025,0.000198025,0.000198025
23,829.209,1.18407,1.15699,1.32079,0.70981,0.69561,0.75375,0.51145,1.11038,0.93725,1.27001,0.00019555,0.00019555,0.00019555
24,864.392,1.1803,1.16106,1.32065,0.69651,0.68559,0.77459,0.53759,1.01076,0.98672,1.2272,0.000193075,0.000193075,0.000193075
25,899.113,1.15397,1.11553,1.29853,0.78724,0.73476,0.78905,0.5508,1.08786,0.8851,1.26097,0.0001906,0.0001906,0.0001906
26,934.358,1.15848,1.12992,1.29389,0.75254,0.80324,0.80643,0.58476,0.99347,0.87268,1.21791,0.000188125,0.000188125,0.000188125
27,969.558,1.16965,1.1034,1.30267,0.76086,0.70432,0.7856,0.54768,1.08437,0.87285,1.27816,0.00018565,0.00018565,0.00018565
28,1004.11,1.16547,1.10873,1.30032,0.69688,0.73697,0.78205,0.53321,1.11995,0.86539,1.28922,0.000183175,0.000183175,0.000183175
29,1039.38,1.14885,1.07987,1.28342,0.74577,0.70588,0.77262,0.54852,1.00011,0.86999,1.20485,0.0001807,0.0001807,0.0001807
30,1074.36,1.13081,1.04743,1.27445,0.76919,0.76997,0.83265,0.58763,1.01132,0.85345,1.21509,0.000178225,0.000178225,0.000178225
31,1109.69,1.13513,1.06835,1.29451,0.76564,0.73159,0.79926,0.58314,0.96219,0.8473,1.19508,0.00017575,0.00017575,0.00017575
32,1144.67,1.12515,1.05769,1.28081,0.74274,0.74634,0.80699,0.58146,0.99711,0.86954,1.22978,0.000173275,0.000173275,0.000173275
33,1178.5,1.14243,1.04831,1.2801,0.72018,0.72817,0.78463,0.56229,1.02219,0.84729,1.2473,0.0001708,0.0001708,0.0001708
34,1213.54,1.10204,1.02558,1.27066,0.76784,0.76005,0.84337,0.58626,1.06953,0.82196,1.25154,0.000168325,0.000168325,0.000168325
35,1248.86,1.11425,1.03121,1.26473,0.71432,0.81595,0.82738,0.58404,1.04692,0.7985,1.22435,0.00016585,0.00016585,0.00016585
36,1283.84,1.13672,1.06068,1.27814,0.80325,0.70215,0.80327,0.58786,1.01518,0.8028,1.21009,0.000163375,0.000163375,0.000163375
37,1319.54,1.11277,1.03612,1.27051,0.72771,0.76594,0.81945,0.55274,1.13337,0.859,1.26493,0.0001609,0.0001609,0.0001609
38,1353.41,1.09695,0.99493,1.24381,0.76497,0.75957,0.83199,0.61307,0.9795,0.82966,1.18542,0.000158425,0.000158425,0.000158425
39,1387.97,1.10341,0.99817,1.25735,0.79638,0.79347,0.83104,0.59362,1.07443,0.81659,1.24774,0.00015595,0.00015595,0.00015595
40,1423.4,1.07976,0.97742,1.24393,0.70619,0.78698,0.8357,0.58498,1.01845,0.81004,1.2098,0.000153475,0.000153475,0.000153475
41,1458.14,1.08925,0.97201,1.22983,0.7685,0.78685,0.85348,0.576,1.03478,0.8047,1.20411,0.000151,0.000151,0.000151
42,1492.09,1.0842,0.96491,1.24022,0.76438,0.78465,0.84703,0.60039,1.00589,0.80893,1.19473,0.000148525,0.000148525,0.000148525
43,1526.72,1.09833,0.97386,1.25803,0.82107,0.77108,0.85845,0.61735,1.08832,0.78797,1.2432,0.00014605,0.00014605,0.00014605
44,1561.53,1.09532,0.97323,1.25626,0.8105,0.78069,0.83469,0.57853,1.05677,0.79846,1.22538,0.000143575,0.000143575,0.000143575
45,1596.41,1.08281,0.96814,1.23903,0.74748,0.76657,0.8337,0.59926,1.00681,0.78095,1.1931,0.0001411,0.0001411,0.0001411
46,1630.66,1.08458,0.95166,1.23352,0.71025,0.85072,0.85426,0.62856,0.9539,0.76293,1.18057,0.000138625,0.000138625,0.000138625
47,1666.1,1.05292,0.91937,1.23111,0.80301,0.77409,0.85098,0.62776,1.0047,0.76182,1.20195,0.00013615,0.00013615,0.00013615
48,1700.92,1.06918,0.92269,1.22923,0.8081,0.73867,0.84285,0.58436,1.08503,0.80217,1.23239,0.000133675,0.000133675,0.000133675
49,1734.4,1.06737,0.91967,1.2243,0.71782,0.80423,0.8212,0.60359,0.93202,0.75544,1.1572,0.0001312,0.0001312,0.0001312
50,1768.46,1.06527,0.92183,1.23641,0.83211,0.75214,0.83248,0.61482,0.95903,0.73975,1.18741,0.000128725,0.000128725,0.000128725
51,1803.29,1.05309,0.88227,1.21565,0.8028,0.75593,0.84878,0.59936,0.98714,0.74716,1.19366,0.00012625,0.00012625,0.00012625
52,1837.77,1.06363,0.92184,1.22685,0.74375,0.83999,0.84939,0.61239,0.99486,0.76547,1.20642,0.000123775,0.000123775,0.000123775
53,1872.02,1.0596,0.91447,1.22729,0.80702,0.77992,0.84274,0.56819,1.03996,0.75066,1.21656,0.0001213,0.0001213,0.0001213
54,1907.27,1.06827,0.90568,1.21868,0.78771,0.81444,0.8629,0.58309,1.09563,0.76643,1.23425,0.000118825,0.000118825,0.000118825
55,1940.36,1.02738,0.88207,1.19329,0.81049,0.77457,0.86514,0.62195,1.03217,0.75176,1.20434,0.00011635,0.00011635,0.00011635
56,1974.42,1.05194,0.91269,1.22802,0.82729,0.76543,0.8565,0.61472,0.98454,0.72949,1.19071,0.000113875,0.000113875,0.000113875
57,2008.77,1.03835,0.86293,1.20516,0.80547,0.78637,0.85697,0.60698,0.9457,0.73976,1.16801,0.0001114,0.0001114,0.0001114
58,2042.72,1.03818,0.88067,1.21213,0.7397,0.82736,0.84799,0.61957,0.97349,0.72998,1.19324,0.000108925,0.000108925,0.000108925
59,2093.04,1.04749,0.87194,1.21796,0.80639,0.7842,0.86775,0.64439,0.9562,0.71586,1.17113,0.00010645,0.00010645,0.00010645
60,2140.08,1.02982,0.862,1.20218,0.83186,0.81679,0.85161,0.58783,1.02036,0.73176,1.20999,0.000103975,0.000103975,0.000103975
61,2172.97,1.02245,0.85665,1.21307,0.80096,0.78089,0.84397,0.59914,0.96896,0.72969,1.18633,0.0001015,0.0001015,0.0001015
62,2207.12,1.0224,0.84498,1.19697,0.83686,0.73192,0.84783,0.6147,0.98021,0.73886,1.18775,9.9025e-05,9.9025e-05,9.9025e-05
63,2241.59,0.99632,0.82296,1.18318,0.84388,0.77622,0.8457,0.5988,0.99723,0.73708,1.19704,9.655e-05,9.655e-05,9.655e-05
64,2274.88,1.01049,0.81602,1.19158,0.85075,0.79,0.86334,0.61625,0.91688,0.70266,1.15164,9.4075e-05,9.4075e-05,9.4075e-05
65,2308.33,1.01915,0.85805,1.19759,0.86487,0.78345,0.85046,0.61923,0.97115,0.69717,1.17436,9.16e-05,9.16e-05,9.16e-05
66,2342.27,1.0179,0.82506,1.19012,0.7538,0.80295,0.83778,0.60508,1.03436,0.73496,1.20411,8.9125e-05,8.9125e-05,8.9125e-05
67,2377.03,1.00943,0.834,1.18554,0.78305,0.82663,0.85954,0.62165,1.01521,0.71387,1.20236,8.665e-05,8.665e-05,8.665e-05
68,2410.54,0.99927,0.81487,1.18784,0.79333,0.7902,0.84953,0.60884,1.00542,0.74009,1.20745,8.4175e-05,8.4175e-05,8.4175e-05
69,2443.53,0.9944,0.8073,1.1858,0.82175,0.76029,0.87364,0.62225,0.9763,0.71623,1.18753,8.17e-05,8.17e-05,8.17e-05
70,2478.21,1.00171,0.81113,1.18581,0.85217,0.73197,0.84068,0.62406,0.94557,0.71517,1.15982,7.9225e-05,7.9225e-05,7.9225e-05
71,2512.17,1.00612,0.79569,1.1759,0.74163,0.80312,0.86815,0.61021,1.00175,0.72655,1.20329,7.675e-05,7.675e-05,7.675e-05
72,2545.51,0.9835,0.80275,1.16673,0.82466,0.78261,0.87034,0.63045,1.00403,0.70602,1.18892,7.4275e-05,7.4275e-05,7.4275e-05
73,2580.02,0.99175,0.80273,1.17058,0.86707,0.74978,0.85074,0.62697,0.95617,0.69008,1.17455,7.18e-05,7.18e-05,7.18e-05
74,2614.48,0.99761,0.77956,1.17521,0.83254,0.79098,0.86139,0.63541,1.00825,0.70872,1.1925,6.9325e-05,6.9325e-05,6.9325e-05
75,2647.8,0.96946,0.75409,1.16024,0.84333,0.80645,0.86376,0.6347,0.99244,0.69623,1.18678,6.685e-05,6.685e-05,6.685e-05
76,2681.84,0.96873,0.7775,1.1688,0.77022,0.81421,0.86269,0.60626,1.01499,0.73048,1.21196,6.4375e-05,6.4375e-05,6.4375e-05
77,2716.69,0.98652,0.78535,1.1627,0.74127,0.83293,0.86408,0.62204,0.93536,0.71159,1.16626,6.19e-05,6.19e-05,6.19e-05
78,2750.41,0.99233,0.78417,1.17577,0.82814,0.78508,0.8642,0.63626,0.94635,0.71775,1.16974,5.9425e-05,5.9425e-05,5.9425e-05
79,2783.91,0.96188,0.76368,1.16203,0.74034,0.85491,0.8724,0.64372,0.97784,0.71496,1.18136,5.695e-05,5.695e-05,5.695e-05
80,2817.16,0.97227,0.76893,1.16469,0.75943,0.8642,0.87511,0.64192,0.94013,0.70088,1.16435,5.4475e-05,5.4475e-05,5.4475e-05
81,2850.26,0.98765,0.77016,1.16594,0.81596,0.78421,0.86612,0.62754,0.97466,0.73734,1.17606,5.2e-05,5.2e-05,5.2e-05
82,2884.12,0.95167,0.73068,1.15525,0.82649,0.7885,0.86895,0.66056,0.91218,0.69863,1.15221,4.9525e-05,4.9525e-05,4.9525e-05
83,2917.72,0.95675,0.74307,1.15854,0.81847,0.81395,0.88212,0.66042,0.94009,0.71163,1.17455,4.705e-05,4.705e-05,4.705e-05
84,2951.61,0.95217,0.74096,1.14754,0.86364,0.79676,0.87879,0.66237,0.9007,0.70131,1.14888,4.4575e-05,4.4575e-05,4.4575e-05
85,2984.72,0.95244,0.72188,1.15561,0.85805,0.79327,0.8743,0.66597,0.91937,0.70813,1.16089,4.21e-05,4.21e-05,4.21e-05
86,3020.08,0.95929,0.74704,1.15341,0.82881,0.78538,0.87371,0.65783,0.92872,0.7218,1.17425,3.9625e-05,3.9625e-05,3.9625e-05
87,3054.89,0.9501,0.73431,1.14922,0.80665,0.8055,0.87471,0.67463,0.88976,0.69584,1.1518,3.715e-05,3.715e-05,3.715e-05
88,3090.15,0.95231,0.75127,1.16396,0.80769,0.80801,0.87432,0.66864,0.89415,0.69727,1.15886,3.4675e-05,3.4675e-05,3.4675e-05
89,3124.24,0.94353,0.7234,1.1525,0.82032,0.79171,0.87098,0.64883,0.92963,0.71521,1.16846,3.22e-05,3.22e-05,3.22e-05
90,3158.53,0.92953,0.69974,1.1294,0.81999,0.7956,0.87293,0.65191,0.91357,0.70595,1.15722,2.9725e-05,2.9725e-05,2.9725e-05
91,3194.83,0.81841,0.56163,1.14089,0.88413,0.75753,0.86706,0.65887,0.88283,0.69859,1.14899,2.725e-05,2.725e-05,2.725e-05
92,3224.72,0.79595,0.50528,1.1322,0.79613,0.81983,0.86863,0.66188,0.893,0.71789,1.15472,2.4775e-05,2.4775e-05,2.4775e-05
93,3254.62,0.79064,0.50326,1.12974,0.81117,0.79957,0.86226,0.65333,0.90081,0.7197,1.15987,2.23e-05,2.23e-05,2.23e-05
94,3285.2,0.77828,0.48887,1.1138,0.7882,0.81974,0.86429,0.66544,0.87319,0.71338,1.14524,1.9825e-05,1.9825e-05,1.9825e-05
95,3315.26,0.77121,0.48877,1.11918,0.77144,0.8316,0.86452,0.6714,0.87381,0.70741,1.14623,1.735e-05,1.735e-05,1.735e-05
96,3345.31,0.77611,0.48136,1.11023,0.80226,0.80636,0.86771,0.65756,0.87034,0.70829,1.1463,1.4875e-05,1.4875e-05,1.4875e-05
97,3375.97,0.76269,0.46913,1.09998,0.80539,0.80822,0.86696,0.66605,0.86122,0.70898,1.14702,1.24e-05,1.24e-05,1.24e-05
98,3405.99,0.75676,0.46324,1.09737,0.81218,0.79307,0.86282,0.66696,0.85342,0.70227,1.14208,9.925e-06,9.925e-06,9.925e-06
99,3436.7,0.75214,0.4623,1.10899,0.82235,0.79129,0.86491,0.66229,0.87133,0.70374,1.14675,7.45e-06,7.45e-06,7.45e-06
100,3466.9,0.74987,0.45973,1.09016,0.80162,0.80759,0.86468,0.66628,0.86221,0.70091,1.14174,4.975e-06,4.975e-06,4.975e-06
