epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,34.0478,1.2668,3.85482,1.52361,0.50844,0.2653,0.23054,0.15816,1.00658,2.35821,1.34265,0.0703333,0.0032963,0.0032963
2,64.7098,1.09695,2.09839,1.33375,0.60075,0.39976,0.37352,0.24493,1.04047,2.04242,1.33475,0.0402677,0.006564,0.006564
3,96.7006,1.13394,1.88898,1.3108,0.39981,0.35978,0.29371,0.17914,1.19036,2.34467,1.46162,0.0101361,0.0097657,0.0097657
4,127.27,1.18738,1.87338,1.3567,0.55769,0.19326,0.15537,0.0858,1.26911,3.17248,1.55329,0.009703,0.009703,0.009703
5,157.703,1.19935,1.76071,1.35559,0.52323,0.42847,0.41323,0.24485,1.22208,2.10099,1.53815,0.009604,0.009604,0.009604
6,188.786,1.18628,1.66394,1.35093,0.37609,0.36287,0.25926,0.17082,1.24636,2.46317,1.52883,0.009505,0.009505,0.009505
7,219.647,1.18685,1.67555,1.3563,0.49568,0.44801,0.40556,0.25808,1.15979,1.99226,1.43653,0.009406,0.009406,0.009406
8,250.565,1.17614,1.56958,1.33004,0.47281,0.41771,0.38832,0.24138,1.19293,1.76803,1.45173,0.009307,0.009307,0.009307
9,280.923,1.16902,1.56477,1.33326,0.47609,0.44247,0.4694,0.29235,1.15946,1.76304,1.44368,0.009208,0.009208,0.009208
10,311.556,1.17951,1.51528,1.35162,0.59545,0.37291,0.39473,0.23237,1.16639,2.16737,1.43522,0.009109,0.009109,0.009109
11,342.505,1.13522,1.44884,1.31979,0.54031,0.4888,0.47725,0.29569,1.15841,1.70486,1.42878,0.00901,0.00901,0.00901
12,372.88,1.12152,1.36986,1.30353,0.53832,0.56872,0.5645,0.36722,1.07115,1.31437,1.35543,0.008911,0.008911,0.008911
13,403.751,1.11791,1.35118,1.31205,0.40847,0.6359,0.54255,0.34341,1.10552,1.39257,1.38692,0.008812,0.008812,0.008812
14,434.37,1.11078,1.37553,1.29602,0.51269,0.68289,0.63263,0.42968,1.03935,1.19229,1.31153,0.008713,0.008713,0.008713
15,464.693,1.1008,1.28631,1.29566,0.65418,0.49269,0.58768,0.40498,1.03298,1.27072,1.32199,0.008614,0.008614,0.008614
