epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,110.574,1.63244,3.10584,1.71283,0.42043,0.14866,0.15581,0.09426,1.72135,2.91111,1.96755,0.0669269,8.28901e-05,8.28901e-05
2,190.96,1.50392,2.29119,1.5865,0.53092,0.36171,0.35567,0.23198,1.4879,2.01638,1.7149,0.0336752,0.000164578,0.000164578
3,269.043,1.4442,2.05694,1.54208,0.61575,0.38874,0.40639,0.25822,1.50797,1.96068,1.72857,0.00042192,0.000244616,0.000244616
4,346.667,1.42502,1.94789,1.52375,0.62398,0.44524,0.47382,0.32005,1.39536,1.7935,1.59504,0.000242575,0.000242575,0.000242575
5,423.466,1.36752,1.83128,1.49559,0.65747,0.49222,0.52623,0.35712,1.36724,1.61062,1.58453,0.0002401,0.0002401,0.0002401
6,500.32,1.34966,1.74813,1.47795,0.66846,0.50667,0.53492,0.36034,1.36148,1.57448,1.54869,0.000237625,0.000237625,0.000237625
7,577.776,1.32162,1.68715,1.45534,0.732,0.52555,0.57991,0.40377,1.3087,1.50303,1.52112,0.00023515,0.00023515,0.00023515
8,654.607,1.28959,1.59743,1.43607,0.75193,0.5234,0.58791,0.40674,1.31662,1.45952,1.5218,0.000232675,0.000232675,0.000232675
9,731.07,1.28904,1.59248,1.44024,0.72823,0.55793,0.60468,0.42095,1.28606,1.40359,1.50826,0.0002302,0.0002302,0.0002302
10,807.56,1.27283,1.55324,1.4301,0.75831,0.5352,0.59866,0.41817,1.27484,1.39905,1.48342,0.000227725,0.000227725,0.000227725
11,884.203,1.25734,1.50662,1.41377,0.72755,0.5583,0.60558,0.42664,1.25976,1.36409,1.47617,0.00022525,0.00022525,0.00022525
12,961.326,1.24624,1.4769,1.41016,0.75249,0.55881,0.61885,0.43593,1.28361,1.40388,1.52617,0.000222775,0.000222775,0.000222775
13,1038.34,1.23388,1.44864,1.39413,0.7907,0.57827,0.64207,0.45735,1.23093,1.28914,1.44995,0.0002203,0.0002203,0.0002203
14,1116.05,1.20978,1.41117,1.38197,0.78503,0.58874,0.65511,0.47106,1.21895,1.29573,1.45008,0.000217825,0.000217825,0.000217825
15,1193.57,1.20523,1.41128,1.37754,0.79396,0.59003,0.65664,0.47452,1.2035,1.29973,1.43057,0.00021535,0.00021535,0.00021535
16,1270.79,1.18986,1.36353,1.36777,0.79256,0.58915,0.65685,0.472,1.21386,1.26779,1.43916,0.000212875,0.000212875,0.000212875
17,1348.2,1.16337,1.3278,1.34131,0.82479,0.61121,0.67705,0.49504,1.18126,1.23504,1.41573,0.0002104,0.0002104,0.0002104
18,1424.19,1.1546,1.30295,1.34432,0.79537,0.61002,0.66816,0.48567,1.17328,1.23711,1.42012,0.000207925,0.000207925,0.000207925
19,1500.35,1.14097,1.26977,1.33515,0.82213,0.60766,0.67009,0.49408,1.15793,1.19591,1.4017,0.00020545,0.00020545,0.00020545
20,1577.65,1.14481,1.27036,1.3365,0.78673,0.60946,0.67042,0.49317,1.17977,1.22354,1.43844,0.000202975,0.000202975,0.000202975
21,1655.06,1.13998,1.25771,1.33209,0.83025,0.61886,0.68524,0.50915,1.15892,1.18936,1.41942,0.0002005,0.0002005,0.0002005
22,1731.73,1.12081,1.21215,1.31757,0.81113,0.61644,0.67977,0.50106,1.1642,1.18724,1.40707,0.000198025,0.000198025,0.000198025
23,1808.2,1.12107,1.20959,1.31118,0.81949,0.62759,0.68659,0.50507,1.15773,1.16033,1.4057,0.00019555,0.00019555,0.00019555
24,1884.3,1.0992,1.19602,1.3073,0.82934,0.63213,0.69332,0.51182,1.14348,1.15639,1.39709,0.000193075,0.000193075,0.000193075
25,1960.66,1.09972,1.16815,1.30147,0.82085,0.63869,0.69526,0.51309,1.1616,1.17173,1.41155,0.0001906,0.0001906,0.0001906
26,2037.21,1.09005,1.17186,1.30043,0.84434,0.6375,0.70208,0.52319,1.13863,1.1447,1.40426,0.000188125,0.000188125,0.000188125
27,2112.76,1.07586,1.15206,1.28673,0.82952,0.64995,0.70875,0.53185,1.12038,1.13663,1.37932,0.00018565,0.00018565,0.00018565
28,2189.41,1.07059,1.13798,1.2853,0.85239,0.63119,0.70366,0.53137,1.11982,1.12132,1.36858,0.000183175,0.000183175,0.000183175
29,2265.92,1.06408,1.11597,1.27734,0.82826,0.63702,0.70032,0.52651,1.12812,1.13099,1.36441,0.0001807,0.0001807,0.0001807
30,2341.89,1.05944,1.10829,1.27816,0.83333,0.64337,0.70299,0.53731,1.10298,1.10646,1.35931,0.000178225,0.000178225,0.000178225
31,2417.62,1.05182,1.0979,1.27419,0.83692,0.64626,0.70748,0.53584,1.10525,1.12799,1.37435,0.00017575,0.00017575,0.00017575
32,2493.57,1.04766,1.08902,1.27316,0.86389,0.64669,0.71244,0.54135,1.09741,1.1013,1.37723,0.000173275,0.000173275,0.000173275
33,2569.13,1.04563,1.09737,1.27604,0.8749,0.64248,0.71715,0.54036,1.10929,1.08975,1.37289,0.0001708,0.0001708,0.0001708
34,2644.29,1.03379,1.05458,1.26011,0.87978,0.65601,0.72186,0.54939,1.09204,1.07157,1.35029,0.000168325,0.000168325,0.000168325
35,2720.15,1.02521,1.04974,1.25029,0.88693,0.65223,0.71839,0.54489,1.0902,1.05215,1.34488,0.00016585,0.00016585,0.00016585
36,2796.63,1.0127,1.02853,1.24441,0.85547,0.65113,0.71345,0.54398,1.10532,1.12738,1.38286,0.000163375,0.000163375,0.000163375
37,2873.03,0.99728,1.01383,1.2348,0.87216,0.65927,0.71726,0.54596,1.0948,1.08828,1.35693,0.0001609,0.0001609,0.0001609
38,2948.63,0.99783,1.02082,1.24108,0.85655,0.65335,0.71473,0.5466,1.08251,1.0875,1.34742,0.000158425,0.000158425,0.000158425
39,3023.58,1.00138,1.02055,1.23372,0.87011,0.65563,0.71448,0.5442,1.08962,1.05261,1.34757,0.00015595,0.00015595,0.00015595
40,3097.94,0.99516,1.00736,1.23486,0.85459,0.66186,0.72038,0.55305,1.0761,1.06055,1.34496,0.000153475,0.000153475,0.000153475
41,3173.33,0.98509,0.99877,1.22658,0.899,0.64952,0.71952,0.55535,1.07902,1.07266,1.35846,0.000151,0.000151,0.000151
42,3248.65,0.98641,0.98797,1.23033,0.86648,0.6675,0.72494,0.55633,1.07192,1.04547,1.3493,0.000148525,0.000148525,0.000148525
43,3323.87,0.98135,0.99126,1.22816,0.89841,0.64057,0.71848,0.55094,1.07296,1.06484,1.35375,0.00014605,0.00014605,0.00014605
44,3399.39,0.97107,0.9751,1.22558,0.8957,0.64542,0.71935,0.5553,1.0641,1.04412,1.34297,0.000143575,0.000143575,0.000143575
45,3476.55,0.96276,0.95261,1.21639,0.89102,0.65523,0.72018,0.55836,1.06899,1.04204,1.33994,0.0001411,0.0001411,0.0001411
46,3553.34,0.95847,0.944,1.20871,0.87553,0.66143,0.72538,0.55996,1.06493,1.04922,1.33698,0.000138625,0.000138625,0.000138625
47,3630.8,0.9485,0.93304,1.20536,0.90175,0.65411,0.7269,0.56155,1.0605,1.04652,1.33772,0.00013615,0.00013615,0.00013615
48,3708.72,0.94752,0.93279,1.20716,0.89048,0.6609,0.72471,0.56174,1.05859,1.03161,1.33349,0.000133675,0.000133675,0.000133675
49,3786.11,0.92755,0.90644,1.19228,0.89865,0.65475,0.72341,0.56625,1.04729,1.03761,1.33069,0.0001312,0.0001312,0.0001312
50,3862.09,0.92298,0.90073,1.19058,0.86,0.67011,0.72707,0.56683,1.04623,1.02934,1.32506,0.000128725,0.000128725,0.000128725
51,3939.69,0.92602,0.90867,1.19374,0.88373,0.65221,0.72667,0.57268,1.0368,1.01937,1.32638,0.00012625,0.00012625,0.00012625
52,4015.83,0.91604,0.89304,1.1908,0.87095,0.66206,0.72377,0.56643,1.0457,1.03187,1.32785,0.000123775,0.000123775,0.000123775
53,4091.8,0.92094,0.89367,1.19333,0.88527,0.66458,0.72734,0.56964,1.04481,1.02956,1.33085,0.0001213,0.0001213,0.0001213
54,4167.43,0.91688,0.89065,1.19239,0.89277,0.6545,0.72451,0.57349,1.02776,1.01989,1.32181,0.000118825,0.000118825,0.000118825
55,4244.44,0.89697,0.86305,1.16973,0.89264,0.67329,0.7309,0.57409,1.03187,1.01428,1.32671,0.00011635,0.00011635,0.00011635
56,4320.78,0.89672,0.86786,1.17801,0.89571,0.66563,0.72855,0.5701,1.04112,1.02814,1.33249,0.000113875,0.000113875,0.000113875
57,4396.89,0.90242,0.86513,1.18166,0.89371,0.66783,0.73325,0.57392,1.02944,1.02237,1.32488,0.0001114,0.0001114,0.0001114
58,4473.02,0.88764,0.85055,1.16852,0.89834,0.6706,0.73312,0.57757,1.03207,1.03711,1.32909,0.000108925,0.000108925,0.000108925
59,4548.96,0.87189,0.82843,1.1632,0.89081,0.66813,0.73082,0.57564,1.02721,1.02379,1.32758,0.00010645,0.00010645,0.00010645
60,4624.2,0.87939,0.82735,1.16198,0.90963,0.67026,0.73443,0.5813,1.0216,1.01153,1.31986,0.000103975,0.000103975,0.000103975
61,4699.96,0.87078,0.81902,1.15598,0.89485,0.67857,0.73126,0.57643,1.0255,1.01332,1.31535,0.0001015,0.0001015,0.0001015
62,4777.24,0.85834,0.80909,1.15105,0.8962,0.67234,0.73412,0.57696,1.02728,1.01,1.32788,9.9025e-05,9.9025e-05,9.9025e-05
