epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,34.2881,1.30737,4.26614,1.57204,0.47011,0.21049,0.13124,0.09451,1.02263,2.61787,1.37279,0.0686852,0.00164815,0.00164815
2,65.5162,1.09191,2.31289,1.35537,0.45108,0.44116,0.37499,0.24927,1.00737,1.96953,1.35154,0.0369857,0.003282,0.003282
3,96.8985,1.06339,1.80233,1.28786,0.41076,0.48354,0.48979,0.32288,1.01492,1.47512,1.31665,0.00525322,0.00488285,0.00488285
4,127.438,1.09523,1.62328,1.31557,0.60553,0.52034,0.53557,0.35789,1.03647,1.64999,1.31372,0.0048515,0.0048515,0.0048515
5,158.22,1.08245,1.53032,1.29743,0.63177,0.47881,0.5425,0.37136,1.00398,1.41586,1.3182,0.004802,0.004802,0.004802
6,189.54,1.07059,1.37015,1.29349,0.47059,0.47471,0.43851,0.28941,1.06914,2.05194,1.37216,0.0047525,0.0047525,0.0047525
7,220.145,1.04989,1.32518,1.2825,0.5408,0.62861,0.59871,0.40312,0.99402,1.17546,1.28903,0.004703,0.004703,0.004703
8,251.379,1.05576,1.3073,1.28016,0.63569,0.47495,0.56334,0.38327,0.97785,1.36391,1.29554,0.0046535,0.0046535,0.0046535
9,282.196,1.03567,1.28879,1.26959,0.57053,0.47583,0.55128,0.38859,1.0584,1.49513,1.35075,0.004604,0.004604,0.004604
10,312.938,1.0538,1.21427,1.28269,0.6846,0.61858,0.68886,0.47876,0.96025,1.14257,1.24731,0.0045545,0.0045545,0.0045545
11,344.354,1.03191,1.15413,1.25527,0.69831,0.66323,0.71401,0.50036,0.965,1.04864,1.24792,0.004505,0.004505,0.004505
12,374.877,1.01135,1.10101,1.24171,0.58084,0.69287,0.69516,0.4911,0.97126,1.07613,1.25759,0.0044555,0.0044555,0.0044555
13,405.97,1.00835,1.11714,1.24105,0.62724,0.69198,0.7339,0.50381,0.96199,1.11589,1.25322,0.004406,0.004406,0.004406
14,436.781,1.00047,1.11691,1.23544,0.61372,0.67163,0.66646,0.47397,0.97677,1.15711,1.28013,0.0043565,0.0043565,0.0043565
15,467.389,0.9885,1.06967,1.22944,0.59775,0.68636,0.70784,0.4819,0.95782,1.03371,1.26362,0.004307,0.004307,0.004307
16,498.657,0.98393,1.04048,1.23482,0.64562,0.6441,0.71723,0.51626,0.94044,0.99057,1.22173,0.0042575,0.0042575,0.0042575
17,529.524,0.97209,0.99309,1.21513,0.70697,0.71128,0.76298,0.55176,0.92683,0.89511,1.20592,0.004208,0.004208,0.004208
18,560.504,0.96787,0.94582,1.21731,0.61489,0.77738,0.73151,0.53038,0.93553,0.89274,1.24103,0.0041585,0.0041585,0.0041585
