epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,97.0611,2.44441,7.79397,2.95744,0.56442,0.11397,0.09671,0.06483,2.44169,5.16453,3.22122,0.0671194,8.24074e-05,8.24074e-05
2,148.117,2.29198,4.26895,2.72558,0.51188,0.34025,0.27149,0.18042,2.14825,3.98315,2.88414,0.0338678,0.0001641,0.0001641
3,186.718,2.26389,3.76561,2.69085,0.60116,0.38056,0.34988,0.24203,2.07934,3.54193,2.76778,0.000614513,0.000244142,0.000244142
4,225.211,2.27263,3.37782,2.70538,0.66442,0.37046,0.39,0.26656,2.12463,3.17875,2.79472,0.000242575,0.000242575,0.000242575
5,264.032,2.21633,3.08581,2.65885,0.56219,0.49936,0.5455,0.37453,2.13102,2.67785,2.78494,0.0002401,0.0002401,0.0002401
6,302.8,2.20022,2.84522,2.67176,0.56011,0.55257,0.57318,0.38807,2.03708,2.26476,2.72472,0.000237625,0.000237625,0.000237625
7,341.653,2.17758,2.76999,2.63346,0.63033,0.54598,0.58343,0.42207,2.03548,2.38046,2.71208,0.00023515,0.00023515,0.00023515
8,380.235,2.11797,2.63895,2.58089,0.6757,0.52716,0.56455,0.36984,2.08648,2.88735,2.75047,0.000232675,0.000232675,0.000232675
9,418.354,2.11145,2.58833,2.58389,0.6049,0.58642,0.64804,0.462,2.0265,2.12765,2.70982,0.0002302,0.0002302,0.0002302
10,456.568,2.14351,2.41772,2.6098,0.52367,0.67993,0.67319,0.47404,2.02954,2.17642,2.72696,0.000227725,0.000227725,0.000227725
11,494.894,2.09458,2.37023,2.57897,0.61248,0.64188,0.70559,0.51619,2.04878,2.0597,2.69798,0.00022525,0.00022525,0.00022525
12,533.495,2.04014,2.26868,2.51627,0.74359,0.57961,0.68851,0.50046,1.94152,2.10548,2.61026,0.000222775,0.000222775,0.000222775
13,571.549,2.03203,2.21515,2.528,0.61307,0.69083,0.69794,0.48638,1.97413,2.05721,2.67758,0.0002203,0.0002203,0.0002203
14,609.995,1.99967,2.23638,2.50166,0.6864,0.58732,0.69761,0.50987,1.91204,2.0093,2.58771,0.000217825,0.000217825,0.000217825
15,648.453,1.99816,2.06319,2.5163,0.54345,0.6729,0.68531,0.48477,1.93333,1.95981,2.58339,0.00021535,0.00021535,0.00021535
16,686.979,1.96759,2.11386,2.48928,0.63504,0.74561,0.73559,0.54586,1.90826,1.86901,2.61334,0.000212875,0.000212875,0.000212875
17,725.479,1.95333,1.93477,2.46552,0.65647,0.73112,0.72334,0.52505,1.91102,1.87387,2.58096,0.0002104,0.0002104,0.0002104
18,763.315,1.96048,1.90402,2.46063,0.65187,0.64461,0.70342,0.51297,1.97671,1.84746,2.63021,0.000207925,0.000207925,0.000207925
19,801.248,1.9172,1.91874,2.46632,0.6783,0.63435,0.70335,0.52245,1.93673,1.88577,2.59574,0.00020545,0.00020545,0.00020545
20,839.093,1.91056,1.9621,2.4528,0.60259,0.68017,0.69461,0.51515,1.93604,1.81696,2.64047,0.000202975,0.000202975,0.000202975
21,877.074,1.91158,1.92416,2.45937,0.75787,0.6701,0.75829,0.5537,1.90716,1.71203,2.60461,0.0002005,0.0002005,0.0002005
22,915.563,1.90289,1.83441,2.43741,0.67745,0.69199,0.73121,0.53913,1.92226,1.86545,2.57605,0.000198025,0.000198025,0.000198025
23,953.822,1.93135,1.93847,2.50254,0.72987,0.63283,0.72969,0.53794,1.90467,1.81826,2.60521,0.00019555,0.00019555,0.00019555
24,991.981,1.89027,1.79248,2.45697,0.72481,0.65884,0.73322,0.53664,1.9079,1.73419,2.62766,0.000193075,0.000193075,0.000193075
25,1030.15,1.88045,1.83975,2.42185,0.70451,0.6744,0.71813,0.5249,1.89658,1.83476,2.57175,0.0001906,0.0001906,0.0001906
26,1068.17,1.84931,1.73103,2.41254,0.77847,0.65162,0.75051,0.54866,1.88687,1.74998,2.58216,0.000188125,0.000188125,0.000188125
