epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,51.8991,1.71712,5.81736,2.13342,0.38307,0.23754,0.17142,0.07747,1.89957,6.21748,2.1401,8.14815e-05,8.14815e-05,8.14815e-05
2,83.8193,1.1894,2.51188,1.4759,0.58522,0.3675,0.40098,0.2147,1.65604,1.85919,1.62506,0.000162095,0.000162095,0.000162095
3,113.911,1.14369,1.79905,1.39934,0.47466,0.42469,0.40637,0.24663,1.24944,2.00289,1.39033,0.000239959,0.000239959,0.000239959
4,144.8,1.07833,1.58809,1.3474,0.464,0.40873,0.44811,0.2689,1.27999,1.80358,1.41648,0.000237625,0.000237625,0.000237625
5,175.468,1.06501,1.36946,1.32576,0.58841,0.45938,0.52961,0.34096,1.20378,1.50763,1.29713,0.0002335,0.0002335,0.0002335
6,206.374,1.04704,1.2337,1.31375,0.72173,0.48746,0.57216,0.35449,1.21858,1.32197,1.35822,0.000229375,0.000229375,0.000229375
7,236.828,1.04092,1.13733,1.288,0.55146,0.52955,0.55089,0.35292,1.18081,1.4838,1.29311,0.00022525,0.00022525,0.00022525
8,267.7,1.00717,1.08704,1.26425,0.58271,0.60532,0.61851,0.41489,1.11568,1.26234,1.23565,0.000221125,0.000221125,0.000221125
9,297.82,0.99227,1.00042,1.26301,0.72127,0.62887,0.712,0.49345,0.99529,1.0272,1.19237,0.000217,0.000217,0.000217
10,328.296,0.97909,0.92729,1.2478,0.75269,0.60507,0.73663,0.49628,1.09217,0.9795,1.24521,0.000212875,0.000212875,0.000212875
11,358.855,0.94601,0.88307,1.23274,0.65581,0.71248,0.7366,0.49136,1.09966,1.1551,1.22841,0.00020875,0.00020875,0.00020875
12,388.832,0.93805,0.84975,1.2141,0.63108,0.69173,0.70919,0.47712,1.05566,1.12682,1.20808,0.000204625,0.000204625,0.000204625
13,418.741,0.9154,0.8103,1.19927,0.72089,0.70144,0.72682,0.49165,1.02387,1.01928,1.18848,0.0002005,0.0002005,0.0002005
14,449.412,0.91363,0.77855,1.19352,0.7465,0.64855,0.71604,0.49618,1.04582,1.00129,1.20824,0.000196375,0.000196375,0.000196375
15,479.368,0.8904,0.74385,1.18064,0.7616,0.66739,0.7305,0.51571,0.97363,0.94207,1.19054,0.00019225,0.00019225,0.00019225
16,509.427,0.87527,0.742,1.17454,0.66976,0.74542,0.75483,0.54342,0.93809,0.91776,1.15116,0.000188125,0.000188125,0.000188125
17,539.815,0.86682,0.692,1.16582,0.65816,0.73883,0.76575,0.53153,0.96719,0.90596,1.17254,0.000184,0.000184,0.000184
18,570.287,0.84758,0.66471,1.15214,0.64555,0.76826,0.77602,0.56903,0.99824,0.82656,1.18474,0.000179875,0.000179875,0.000179875
19,600.282,0.83777,0.6408,1.14431,0.63419,0.80393,0.7711,0.55201,0.98092,0.83739,1.18618,0.00017575,0.00017575,0.00017575
20,630.615,0.84064,0.63535,1.14728,0.72157,0.75654,0.79518,0.57933,0.931,0.90004,1.15655,0.000171625,0.000171625,0.000171625
21,661.137,0.85051,0.62906,1.14759,0.72241,0.80157,0.82892,0.61989,0.91054,0.7841,1.14602,0.0001675,0.0001675,0.0001675
22,693.004,0.8212,0.59846,1.13611,0.7024,0.72111,0.75284,0.53861,0.98552,0.84819,1.16646,0.000163375,0.000163375,0.000163375
23,726.497,0.80882,0.6059,1.12446,0.79752,0.70915,0.79189,0.54104,1.02312,0.85027,1.18647,0.00015925,0.00015925,0.00015925
24,761.208,0.79497,0.57972,1.11477,0.75379,0.71908,0.82762,0.58713,0.94323,0.80285,1.14156,0.000155125,0.000155125,0.000155125
