epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,79.1954,1.78379,4.99423,1.85591,0.06024,0.06342,0.01843,0.01226,1.69996,3.84576,1.95105,0.0669269,8.28901e-05,8.28901e-05
2,156.889,1.64149,3.9501,1.78987,0.17857,0.11358,0.08312,0.05397,1.57508,2.94569,1.85176,0.0336752,0.000164578,0.000164578
3,233.137,1.56447,3.21325,1.72734,0.28104,0.1811,0.1528,0.10204,1.50188,2.43806,1.77925,0.00042192,0.000244616,0.000244616
4,307.973,1.50468,2.72902,1.64456,0.45258,0.26287,0.2442,0.16818,1.43568,2.11324,1.66178,0.000242575,0.000242575,0.000242575
5,383.384,1.45354,2.4493,1.58803,0.51984,0.31466,0.31086,0.21702,1.40494,1.91004,1.62089,0.0002401,0.0002401,0.0002401
6,459.233,1.41884,2.23637,1.53654,0.60292,0.34398,0.36612,0.25848,1.37271,1.77871,1.58373,0.000237625,0.000237625,0.000237625
7,534.569,1.38649,2.10938,1.50858,0.58045,0.40871,0.42138,0.29806,1.35339,1.70746,1.55553,0.00023515,0.00023515,0.00023515
8,609.981,1.3512,1.97368,1.47521,0.63545,0.44403,0.47802,0.34025,1.33471,1.64092,1.54025,0.000232675,0.000232675,0.000232675
9,683.634,1.34496,1.93733,1.47248,0.64525,0.48198,0.5122,0.36619,1.31633,1.56322,1.51532,0.0002302,0.0002302,0.0002302
10,759.006,1.3309,1.84261,1.45294,0.72195,0.48281,0.53526,0.38703,1.3028,1.51423,1.49103,0.000227725,0.000227725,0.000227725
11,834.684,1.31548,1.80032,1.4332,0.6949,0.52263,0.55204,0.39905,1.28566,1.48882,1.47616,0.00022525,0.00022525,0.00022525
12,909.612,1.29733,1.74661,1.4165,0.73725,0.51315,0.56503,0.41154,1.27412,1.45012,1.46302,0.000222775,0.000222775,0.000222775
13,983.702,1.2924,1.71753,1.4089,0.74976,0.52826,0.57992,0.42583,1.26536,1.39874,1.4475,0.0002203,0.0002203,0.0002203
14,1058.06,1.27095,1.66575,1.39277,0.73338,0.55651,0.59349,0.43498,1.24964,1.36172,1.43086,0.000217825,0.000217825,0.000217825
15,1133,1.26152,1.64533,1.38148,0.75742,0.56146,0.60532,0.44645,1.24082,1.35214,1.43261,0.00021535,0.00021535,0.00021535
16,1208.15,1.25069,1.60059,1.37353,0.76403,0.55341,0.60871,0.44727,1.23782,1.34007,1.4214,0.000212875,0.000212875,0.000212875
17,1283.24,1.22946,1.56652,1.35621,0.78944,0.56391,0.62272,0.45966,1.22705,1.31536,1.41259,0.0002104,0.0002104,0.0002104
18,1357.01,1.22854,1.55032,1.3589,0.7899,0.57045,0.62637,0.46429,1.21553,1.29636,1.4005,0.000207925,0.000207925,0.000207925
19,1431.88,1.20918,1.49631,1.34361,0.8105,0.57688,0.63653,0.47375,1.21338,1.28241,1.39746,0.00020545,0.00020545,0.00020545
20,1506.71,1.22481,1.52098,1.35281,0.81306,0.58829,0.64293,0.4813,1.20618,1.26876,1.395,0.000202975,0.000202975,0.000202975
21,1582.07,1.21162,1.49651,1.34352,0.79226,0.59805,0.64774,0.48181,1.20463,1.26451,1.39328,0.0002005,0.0002005,0.0002005
22,1656.52,1.19049,1.45783,1.3322,0.81805,0.58755,0.64831,0.48121,1.20126,1.24985,1.38883,0.000198025,0.000198025,0.000198025
23,1731.68,1.2021,1.46288,1.33169,0.81005,0.60992,0.65738,0.49198,1.19412,1.24762,1.38962,0.00019555,0.00019555,0.00019555
24,1806.48,1.17328,1.43493,1.32187,0.79192,0.60577,0.65653,0.48867,1.1894,1.2358,1.37897,0.000193075,0.000193075,0.000193075
25,1881.4,1.18454,1.41729,1.32057,0.82036,0.59552,0.65959,0.49383,1.19277,1.2415,1.38812,0.0001906,0.0001906,0.0001906
26,1956.29,1.16685,1.41416,1.31799,0.83103,0.60751,0.66764,0.49942,1.18172,1.2143,1.37686,0.000188125,0.000188125,0.000188125
27,2030.67,1.1716,1.40329,1.31637,0.82249,0.62411,0.67216,0.50249,1.17763,1.20918,1.37038,0.00018565,0.00018565,0.00018565
28,2105.34,1.16012,1.38251,1.30759,0.85785,0.61117,0.67163,0.5044,1.16971,1.19703,1.3614,0.000183175,0.000183175,0.000183175
29,2180.13,1.14971,1.35774,1.29653,0.82454,0.61498,0.67388,0.5067,1.16901,1.18889,1.36059,0.0001807,0.0001807,0.0001807
30,2255.54,1.15501,1.36321,1.30611,0.84616,0.62049,0.67976,0.51377,1.16768,1.18525,1.36518,0.000178225,0.000178225,0.000178225
31,2329.53,1.14795,1.35518,1.29898,0.85231,0.62226,0.68048,0.5149,1.16313,1.18461,1.35868,0.00017575,0.00017575,0.00017575
