epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,81.1309,1.6306,3.18186,1.74376,0.46977,0.25407,0.23032,0.15163,1.56189,2.41384,1.81345,0.0669269,8.28901e-05,8.28901e-05
2,155.791,1.50599,2.34036,1.61258,0.44757,0.37239,0.34959,0.2375,1.4633,1.9836,1.72833,0.0336752,0.000164578,0.000164578
3,230.92,1.45397,2.12309,1.57772,0.47828,0.40545,0.39352,0.25894,1.44445,1.94965,1.64027,0.00042192,0.000244616,0.000244616
4,304.559,1.4296,2.00022,1.5431,0.61216,0.46154,0.48583,0.3301,1.38028,1.7342,1.57831,0.000242575,0.000242575,0.000242575
5,377.671,1.38005,1.88991,1.50378,0.61943,0.45685,0.48918,0.32798,1.37268,1.64949,1.5726,0.0002401,0.0002401,0.0002401
6,451.598,1.35126,1.78828,1.47922,0.65134,0.51212,0.54821,0.37422,1.32795,1.54125,1.52704,0.000237625,0.000237625,0.000237625
7,525.603,1.31926,1.70847,1.45448,0.70831,0.50471,0.56648,0.38962,1.3102,1.51958,1.52535,0.00023515,0.00023515,0.00023515
8,598.759,1.28325,1.61906,1.42632,0.72059,0.53579,0.58521,0.41573,1.28504,1.46468,1.489,0.000232675,0.000232675,0.000232675
9,673.613,1.2824,1.6188,1.42582,0.73362,0.54281,0.59617,0.42312,1.27582,1.43805,1.48903,0.0002302,0.0002302,0.0002302
10,750.73,1.26221,1.55304,1.4096,0.76423,0.56221,0.61081,0.43354,1.26012,1.35757,1.46665,0.000227725,0.000227725,0.000227725
11,828.347,1.24863,1.51016,1.40318,0.73447,0.54946,0.6023,0.42495,1.259,1.37959,1.45653,0.00022525,0.00022525,0.00022525
12,905.044,1.23114,1.47045,1.39325,0.78118,0.5437,0.61562,0.43888,1.24029,1.35509,1.48082,0.000222775,0.000222775,0.000222775
13,981.183,1.22251,1.45579,1.38156,0.77483,0.573,0.63145,0.45317,1.22207,1.32639,1.43828,0.0002203,0.0002203,0.0002203
14,1056.43,1.19285,1.42567,1.3694,0.78129,0.57819,0.64747,0.46812,1.21169,1.31908,1.46268,0.000217825,0.000217825,0.000217825
15,1131.13,1.19199,1.40757,1.3607,0.81138,0.59517,0.65193,0.47194,1.19838,1.29812,1.42593,0.00021535,0.00021535,0.00021535
16,1206.09,1.17473,1.37249,1.34729,0.7885,0.60622,0.65811,0.47589,1.19987,1.29022,1.43193,0.000212875,0.000212875,0.000212875
17,1281.43,1.15584,1.32708,1.32963,0.79468,0.60414,0.66504,0.49092,1.17061,1.25282,1.40276,0.0002104,0.0002104,0.0002104
18,1356.34,1.14475,1.31385,1.32695,0.79878,0.59538,0.66058,0.48549,1.17202,1.26708,1.40283,0.000207925,0.000207925,0.000207925
19,1430.84,1.12594,1.27034,1.3128,0.83024,0.61008,0.67472,0.50185,1.15885,1.23485,1.40616,0.00020545,0.00020545,0.00020545
20,1505.29,1.13412,1.27026,1.32149,0.81657,0.6117,0.67185,0.49944,1.15462,1.23697,1.41126,0.000202975,0.000202975,0.000202975
21,1580.13,1.12431,1.26079,1.31149,0.80637,0.61902,0.67737,0.50124,1.15591,1.19487,1.38562,0.0002005,0.0002005,0.0002005
22,1655.42,1.10557,1.22795,1.29907,0.81821,0.6124,0.67471,0.50017,1.15233,1.20052,1.38696,0.000198025,0.000198025,0.000198025
23,1730.75,1.11009,1.21817,1.2969,0.83149,0.61277,0.6849,0.50654,1.15644,1.20272,1.39075,0.00019555,0.00019555,0.00019555
24,1805.18,1.08541,1.19664,1.29083,0.83464,0.63751,0.6941,0.51937,1.13297,1.17887,1.37793,0.000193075,0.000193075,0.000193075
25,1879.61,1.08412,1.18233,1.29001,0.82375,0.64493,0.6946,0.51653,1.13313,1.17042,1.3875,0.0001906,0.0001906,0.0001906
26,1955.32,1.0717,1.17474,1.278,0.84245,0.6385,0.69293,0.52037,1.12119,1.17763,1.3846,0.000188125,0.000188125,0.000188125
27,2028.79,1.05969,1.14856,1.26932,0.84896,0.6435,0.7018,0.53132,1.11769,1.15359,1.36731,0.00018565,0.00018565,0.00018565
