epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,55.9588,1.48822,5.17626,1.68941,0.113,0.11516,0.03391,0.02407,1.09168,3.583,1.50649,0.0677333,0.000325926,0.000325926
2,85.3546,1.19247,3.50782,1.48356,0.56507,0.18311,0.18011,0.13178,0.96701,2.39409,1.34242,0.0347268,0.000652733,0.000652733
3,114.923,1.10932,2.48746,1.38351,0.74683,0.2936,0.35749,0.25774,0.94533,1.60897,1.31953,0.00171368,0.000972939,0.000972939
4,144.299,1.04038,1.87657,1.3126,0.49471,0.4926,0.47655,0.35695,0.9105,1.36409,1.273,0.0009703,0.0009703,0.0009703
5,173.699,1.02171,1.53008,1.27267,0.57398,0.53435,0.5441,0.40994,0.90888,1.18701,1.23882,0.0009604,0.0009604,0.0009604
6,202.85,1.01085,1.37199,1.25954,0.61981,0.56413,0.62233,0.46969,0.88569,1.17854,1.2139,0.0009505,0.0009505,0.0009505
7,232.566,0.97337,1.20291,1.21466,0.58037,0.72947,0.72002,0.52653,0.88088,0.92272,1.20441,0.0009406,0.0009406,0.0009406
8,261.618,0.94064,1.12459,1.2053,0.69897,0.59779,0.68457,0.51904,0.86734,1.13032,1.2041,0.0009307,0.0009307,0.0009307
9,290.465,0.94053,1.03915,1.20555,0.7115,0.73749,0.75762,0.56699,0.85543,0.84309,1.18381,0.0009208,0.0009208,0.0009208
10,319.985,0.92466,1.01636,1.18529,0.7744,0.68743,0.80231,0.60417,0.86087,0.83864,1.17062,0.0009109,0.0009109,0.0009109
11,349.426,0.91496,0.95458,1.18189,0.60911,0.78456,0.79177,0.59053,0.85672,0.85207,1.16567,0.000901,0.000901,0.000901
12,378.476,0.89174,0.92071,1.16636,0.75432,0.76454,0.81541,0.59991,0.83995,0.77426,1.16729,0.0008911,0.0008911,0.0008911
13,407.576,0.88514,0.88008,1.16641,0.76558,0.78524,0.8348,0.6326,0.84694,0.79911,1.18109,0.0008812,0.0008812,0.0008812
14,437.438,0.88721,0.8618,1.16207,0.80372,0.76386,0.84721,0.63731,0.83893,0.75159,1.14703,0.0008713,0.0008713,0.0008713
15,466.32,0.86039,0.81961,1.14519,0.73294,0.81749,0.85121,0.63929,0.83022,0.78735,1.1533,0.0008614,0.0008614,0.0008614
16,495.375,0.85417,0.81319,1.133,0.79816,0.76587,0.81936,0.59988,0.85003,0.76502,1.15805,0.0008515,0.0008515,0.0008515
17,524.897,0.84322,0.79247,1.14012,0.78921,0.76199,0.80822,0.62543,0.8295,0.76752,1.15984,0.0008416,0.0008416,0.0008416
18,553.928,0.84645,0.78101,1.14323,0.81466,0.72879,0.83776,0.635,0.82881,0.76325,1.15973,0.0008317,0.0008317,0.0008317
19,582.956,0.84485,0.77133,1.13022,0.75802,0.79161,0.83815,0.64434,0.82294,0.72628,1.16681,0.0008218,0.0008218,0.0008218
20,612.214,0.8392,0.76206,1.13815,0.68341,0.83939,0.82843,0.63648,0.81823,0.71233,1.14175,0.0008119,0.0008119,0.0008119
21,641.582,0.83024,0.73307,1.12748,0.80746,0.82674,0.84852,0.65124,0.838,0.69917,1.16449,0.000802,0.000802,0.000802
22,670.586,0.80763,0.72677,1.12629,0.78338,0.83118,0.8331,0.64349,0.85145,0.75362,1.20832,0.0007921,0.0007921,0.0007921
23,699.644,0.80632,0.70808,1.11917,0.83416,0.72924,0.8164,0.62448,0.83238,0.77922,1.17217,0.0007822,0.0007822,0.0007822
24,729.203,0.81192,0.69328,1.11372,0.82617,0.74357,0.8378,0.64477,0.82164,0.71485,1.16001,0.0007723,0.0007723,0.0007723
25,758.35,0.79054,0.67877,1.10008,0.76758,0.76486,0.81765,0.61941,0.83598,0.76493,1.15959,0.0007624,0.0007624,0.0007624
26,787.216,0.79252,0.67384,1.09877,0.764,0.83247,0.83536,0.64381,0.83392,0.74203,1.1462,0.0007525,0.0007525,0.0007525
27,816.428,0.78901,0.66563,1.09073,0.78761,0.81855,0.82812,0.61381,0.83323,0.73167,1.14201,0.0007426,0.0007426,0.0007426
28,845.86,0.78522,0.66837,1.09602,0.79279,0.81978,0.83938,0.62658,0.83324,0.70926,1.14916,0.0007327,0.0007327,0.0007327
29,874.836,0.77277,0.66119,1.09648,0.8042,0.81004,0.84361,0.62978,0.8397,0.71246,1.16751,0.0007228,0.0007228,0.0007228
30,903.626,0.77985,0.64681,1.09744,0.84323,0.7799,0.84901,0.64779,0.838,0.71122,1.15425,0.0007129,0.0007129,0.0007129
31,932.878,0.76397,0.63603,1.08206,0.75239,0.77769,0.83509,0.62966,0.8177,0.73253,1.14019,0.000703,0.000703,0.000703
32,962.135,0.75934,0.62953,1.08651,0.82011,0.82996,0.85291,0.65353,0.8169,0.69645,1.14894,0.0006931,0.0006931,0.0006931
33,991.157,0.76014,0.61927,1.08919,0.77377,0.85219,0.85804,0.64267,0.82118,0.71951,1.14179,0.0006832,0.0006832,0.0006832
34,1020,0.76006,0.62751,1.08254,0.76131,0.83853,0.85657,0.65809,0.79907,0.72411,1.13786,0.0006733,0.0006733,0.0006733
35,1049.49,0.74079,0.6113,1.08691,0.77681,0.79245,0.8279,0.63514,0.81755,0.74768,1.16834,0.0006634,0.0006634,0.0006634
36,1078.49,0.74193,0.61237,1.07704,0.78175,0.82494,0.82809,0.63804,0.82129,0.73287,1.17095,0.0006535,0.0006535,0.0006535
37,1107.59,0.73809,0.6011,1.07053,0.78959,0.83014,0.85909,0.65509,0.82442,0.71518,1.16037,0.0006436,0.0006436,0.0006436
38,1136.54,0.7385,0.58657,1.07302,0.80279,0.76625,0.82873,0.64387,0.82369,0.72365,1.16609,0.0006337,0.0006337,0.0006337
39,1165.81,0.72576,0.58339,1.06859,0.84797,0.77074,0.83404,0.63154,0.81834,0.73632,1.17132,0.0006238,0.0006238,0.0006238
40,1194.76,0.73019,0.58922,1.07162,0.74281,0.80075,0.81955,0.62281,0.84198,0.75234,1.16674,0.0006139,0.0006139,0.0006139
41,1223.76,0.72968,0.58438,1.06702,0.85196,0.75869,0.84942,0.64783,0.82559,0.70192,1.15941,0.000604,0.000604,0.000604
42,1253.22,0.71341,0.56224,1.06197,0.84722,0.75236,0.85998,0.65722,0.85143,0.72105,1.18667,0.0005941,0.0005941,0.0005941
43,1282.7,0.71208,0.57446,1.06503,0.8134,0.79143,0.83977,0.64243,0.81975,0.71601,1.16355,0.0005842,0.0005842,0.0005842
44,1311.89,0.72119,0.5535,1.06379,0.79322,0.82305,0.85014,0.65852,0.81274,0.70431,1.15925,0.0005743,0.0005743,0.0005743
45,1340.82,0.72285,0.57606,1.06427,0.71437,0.86438,0.8491,0.66607,0.81294,0.69919,1.15376,0.0005644,0.0005644,0.0005644
46,1370.48,0.70017,0.55164,1.05457,0.71406,0.82973,0.82311,0.64328,0.80914,0.71946,1.14843,0.0005545,0.0005545,0.0005545
