epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,80.8208,1.65414,3.05517,1.73747,0.55342,0.15867,0.14792,0.0872,1.76761,2.68012,1.98535,0.0671755,0.00033156,0.00033156
2,160.035,1.61166,2.57331,1.72716,0.48145,0.18008,0.14976,0.07319,1.97159,2.99745,2.30557,0.0341689,0.000658311,0.000658311
3,238.509,1.59798,2.45726,1.72284,0.40515,0.2297,0.19515,0.11355,1.69118,2.70742,1.99455,0.00115577,0.000978462,0.000978462
4,316.441,1.57701,2.37371,1.69787,0.4055,0.27545,0.25403,0.15144,1.611,2.32313,1.90019,0.0009703,0.0009703,0.0009703
5,394.307,1.53495,2.26984,1.68014,0.38336,0.31242,0.2505,0.15518,1.537,2.29732,1.81585,0.0009604,0.0009604,0.0009604
6,471.736,1.50513,2.15221,1.64313,0.47383,0.3361,0.32726,0.20284,1.5706,2.15605,1.82256,0.0009505,0.0009505,0.0009505
7,549.451,1.47369,2.06718,1.61546,0.4701,0.36549,0.3493,0.2175,1.48944,1.95026,1.73099,0.0009406,0.0009406,0.0009406
8,627.003,1.43579,1.97024,1.57846,0.48991,0.34002,0.33465,0.20247,1.5763,2.13989,1.83157,0.0009307,0.0009307,0.0009307
9,703.895,1.43095,1.97365,1.59358,0.54124,0.36514,0.39233,0.25382,1.46165,1.89878,1.73486,0.0009208,0.0009208,0.0009208
10,781.124,1.40988,1.8869,1.55874,0.62057,0.39477,0.44018,0.28511,1.42532,1.78406,1.6882,0.0009109,0.0009109,0.0009109
11,858.585,1.39287,1.84648,1.55132,0.54681,0.43823,0.44318,0.28425,1.4269,1.76599,1.68263,0.000901,0.000901,0.000901
12,935.777,1.38957,1.81142,1.54371,0.59289,0.43601,0.47886,0.31088,1.37395,1.70242,1.63377,0.0008911,0.0008911,0.0008911
13,1013.57,1.36555,1.77753,1.51917,0.61588,0.43494,0.46245,0.30346,1.37985,1.67308,1.64133,0.0008812,0.0008812,0.0008812
14,1091.24,1.35515,1.75093,1.51994,0.59055,0.4352,0.46251,0.30382,1.40692,1.83296,1.65748,0.0008713,0.0008713,0.0008713
15,1168.68,1.34141,1.70879,1.50807,0.65906,0.46315,0.51263,0.34423,1.31869,1.5528,1.55119,0.0008614,0.0008614,0.0008614
16,1246,1.31857,1.66658,1.48778,0.61422,0.51136,0.54141,0.36877,1.31938,1.52209,1.57008,0.0008515,0.0008515,0.0008515
17,1323.01,1.30544,1.63216,1.4746,0.66067,0.5022,0.53671,0.36068,1.31617,1.52464,1.56378,0.0008416,0.0008416,0.0008416
