epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,80.8293,1.5936,3.59931,1.67379,0.50247,0.30967,0.30594,0.21048,1.44775,2.05305,1.60236,8.28901e-05,8.28901e-05,8.28901e-05
2,159.305,1.44086,2.20731,1.50744,0.5651,0.44814,0.45568,0.3102,1.40084,1.7292,1.57623,0.000160738,0.000160738,0.000160738
3,236.41,1.4024,1.95364,1.46787,0.62382,0.47214,0.50512,0.33685,1.3964,1.68583,1.56124,0.000233086,0.000233086,0.000233086
4,313.726,1.38345,1.8302,1.45313,0.66313,0.50369,0.53814,0.35758,1.3867,1.60629,1.56999,0.00022525,0.00022525,0.00022525
5,390.625,1.34523,1.73521,1.43959,0.70602,0.50235,0.56593,0.38237,1.35067,1.49538,1.51297,0.000217,0.000217,0.000217
6,467.417,1.30747,1.62203,1.40233,0.72453,0.54251,0.59842,0.42133,1.2967,1.42525,1.47899,0.00020875,0.00020875,0.00020875
7,543.952,1.27906,1.55829,1.38392,0.73511,0.54135,0.59887,0.41089,1.29658,1.37465,1.44129,0.0002005,0.0002005,0.0002005
8,620.295,1.24579,1.46665,1.36619,0.74942,0.55102,0.60413,0.42946,1.25743,1.32888,1.42194,0.00019225,0.00019225,0.00019225
9,695.87,1.23566,1.4463,1.36202,0.78379,0.60174,0.65162,0.46384,1.23295,1.28677,1.40957,0.000184,0.000184,0.000184
10,772.587,1.22023,1.39914,1.3515,0.79035,0.61157,0.66379,0.48203,1.2048,1.24356,1.40065,0.00017575,0.00017575,0.00017575
11,849.951,1.19882,1.35783,1.33844,0.80379,0.60874,0.66681,0.48647,1.19881,1.22504,1.39934,0.0001675,0.0001675,0.0001675
12,928.951,1.17946,1.31612,1.32734,0.81079,0.61061,0.67148,0.49066,1.19139,1.21862,1.39148,0.00015925,0.00015925,0.00015925
13,1006.62,1.17013,1.29582,1.3176,0.82612,0.60897,0.67633,0.49453,1.1804,1.16251,1.36234,0.000151,0.000151,0.000151
14,1083.51,1.13748,1.25067,1.30533,0.85545,0.62176,0.6894,0.50902,1.14916,1.14713,1.37107,0.00014275,0.00014275,0.00014275
15,1159.66,1.128,1.23197,1.28981,0.83745,0.63589,0.69646,0.52268,1.13988,1.14209,1.35312,0.0001345,0.0001345,0.0001345
16,1236.97,1.10762,1.19004,1.27798,0.84778,0.63812,0.70254,0.52245,1.13522,1.11272,1.35165,0.00012625,0.00012625,0.00012625
17,1313.82,1.08309,1.15628,1.25998,0.85922,0.64129,0.70851,0.53512,1.11546,1.11367,1.34398,0.000118,0.000118,0.000118
18,1391.16,1.07186,1.13512,1.25688,0.86021,0.63577,0.70584,0.53387,1.11686,1.10794,1.35312,0.00010975,0.00010975,0.00010975
19,1467.83,1.0508,1.0864,1.24363,0.85424,0.65379,0.71157,0.54362,1.09411,1.07167,1.33152,0.0001015,0.0001015,0.0001015
20,1543.78,1.05184,1.09898,1.24808,0.88903,0.64981,0.71744,0.5436,1.09813,1.05978,1.33086,9.325e-05,9.325e-05,9.325e-05
21,1619.14,1.00651,0.99985,1.26762,0.88486,0.65221,0.72121,0.54361,1.10038,1.05878,1.32803,8.5e-05,8.5e-05,8.5e-05
22,1693.2,0.97974,0.95331,1.24906,0.87462,0.65781,0.72309,0.5541,1.08627,1.04782,1.32549,7.675e-05,7.675e-05,7.675e-05
23,1766.82,0.95833,0.93422,1.24026,0.85188,0.66834,0.72295,0.55713,1.07348,1.03185,1.31972,6.85e-05,6.85e-05,6.85e-05
24,1840.5,0.9487,0.90938,1.23248,0.88775,0.65887,0.72604,0.56067,1.0688,1.00976,1.30465,6.025e-05,6.025e-05,6.025e-05
25,1913.76,0.92028,0.88371,1.21009,0.87685,0.6712,0.73353,0.56698,1.04798,0.99757,1.29792,5.2e-05,5.2e-05,5.2e-05
26,1987.81,0.90031,0.85033,1.19802,0.89596,0.66691,0.73326,0.56775,1.05075,1.00941,1.30233,4.375e-05,4.375e-05,4.375e-05
27,2061.71,0.88896,0.8403,1.19701,0.88014,0.67243,0.73447,0.56942,1.04418,0.99404,1.29517,3.55e-05,3.55e-05,3.55e-05
28,2135.19,0.87109,0.80897,1.17618,0.89135,0.67162,0.73567,0.57182,1.03741,0.98986,1.2899,2.725e-05,2.725e-05,2.725e-05
29,2208.68,0.86247,0.80673,1.17757,0.89298,0.67387,0.73419,0.57513,1.03225,0.98312,1.28843,1.9e-05,1.9e-05,1.9e-05
30,2282.08,0.84838,0.79208,1.16877,0.8939,0.67175,0.73352,0.57477,1.02769,0.98055,1.28528,1.075e-05,1.075e-05,1.075e-05
