epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,33.9904,1.31965,3.1728,1.5165,0.48877,0.18482,0.13747,0.08126,1.47162,2.85456,1.89102,0.0673667,0.00032963,0.00032963
2,65.246,1.29578,2.3059,1.4792,0.53379,0.17178,0.13398,0.0751,1.38544,3.3244,1.80563,0.0343601,0.0006564,0.0006564
3,96.5718,1.32651,2.23591,1.50863,0.46064,0.26914,0.23601,0.14595,1.22928,3.02288,1.64869,0.00134694,0.00097657,0.00097657
4,127.252,1.30525,2.11282,1.49791,0.55301,0.22153,0.17085,0.10468,1.3129,2.69515,1.64051,0.0009703,0.0009703,0.0009703
5,158.071,1.26781,1.97478,1.46296,0.48685,0.29138,0.28435,0.16684,1.24498,2.45443,1.54191,0.0009604,0.0009604,0.0009604
6,188.73,1.22558,1.81704,1.43075,0.31294,0.41943,0.29637,0.19151,1.23934,2.39122,1.54091,0.0009505,0.0009505,0.0009505
7,219.206,1.20964,1.83187,1.41609,0.54352,0.38262,0.36649,0.22648,1.14749,2.09376,1.4832,0.0009406,0.0009406,0.0009406
8,250.508,1.19772,1.73649,1.40783,0.54589,0.41021,0.3965,0.24279,1.20002,1.95368,1.52691,0.0009307,0.0009307,0.0009307
9,281.208,1.17896,1.71316,1.39043,0.40741,0.45327,0.38707,0.24316,1.18789,1.95538,1.50075,0.0009208,0.0009208,0.0009208
10,312.397,1.19984,1.64459,1.41691,0.43725,0.51363,0.42603,0.26821,1.21268,1.78348,1.49343,0.0009109,0.0009109,0.0009109
11,342.831,1.15481,1.60036,1.38268,0.57813,0.42748,0.42692,0.28037,1.13922,1.70195,1.49171,0.000901,0.000901,0.000901
12,373.923,1.14211,1.52749,1.3659,0.47934,0.46885,0.44398,0.28244,1.1375,1.62004,1.45117,0.0008911,0.0008911,0.0008911
13,404.346,1.13224,1.47995,1.35665,0.39959,0.59019,0.52107,0.33821,1.10343,1.69967,1.42141,0.0008812,0.0008812,0.0008812
14,435.496,1.11828,1.48317,1.34718,0.51265,0.50132,0.52991,0.35278,1.09409,1.46003,1.41818,0.0008713,0.0008713,0.0008713
15,465.906,1.1089,1.43313,1.35295,0.53346,0.46829,0.5185,0.34402,1.05724,1.34735,1.38469,0.0008614,0.0008614,0.0008614
