epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,94.586,1.65212,3.08331,1.68793,0.51858,0.19027,0.18157,0.11542,1.64961,2.48394,1.71607,0.0668387,8.31111e-05,8.31111e-05
2,180.205,1.50868,2.36577,1.56414,0.60503,0.29893,0.33584,0.21783,1.45755,2.02731,1.63806,0.033587,0.000164797,0.000164797
3,265.159,1.45332,2.14173,1.52561,0.55272,0.38499,0.41093,0.27167,1.39795,1.79471,1.58303,0.000333721,0.000244832,0.000244832
4,348.429,1.42712,1.99441,1.49889,0.60935,0.442,0.45782,0.3035,1.37309,1.67059,1.55287,0.000242575,0.000242575,0.000242575
5,433.504,1.39051,1.90156,1.48532,0.64114,0.48135,0.50138,0.34108,1.3474,1.58286,1.51505,0.0002401,0.0002401,0.0002401
6,518.836,1.3477,1.78676,1.45372,0.73668,0.45179,0.52595,0.35303,1.3328,1.55222,1.51017,0.000237625,0.000237625,0.000237625
7,604.118,1.33378,1.72731,1.43849,0.70387,0.52281,0.56947,0.39581,1.29529,1.44363,1.46242,0.00023515,0.00023515,0.00023515
8,687.662,1.32101,1.65562,1.43022,0.66882,0.50588,0.56453,0.38617,1.31291,1.49586,1.50243,0.000232675,0.000232675,0.000232675
9,772.871,1.29808,1.61483,1.41047,0.68053,0.53453,0.57906,0.40212,1.27387,1.42679,1.47619,0.0002302,0.0002302,0.0002302
10,857.769,1.2868,1.5918,1.41194,0.7164,0.55105,0.59544,0.41772,1.25799,1.38687,1.45818,0.000227725,0.000227725,0.000227725
11,942.417,1.25925,1.52798,1.39525,0.76056,0.55876,0.62148,0.44261,1.24021,1.31742,1.42126,0.00022525,0.00022525,0.00022525
12,1027.27,1.26089,1.5236,1.39499,0.72025,0.55824,0.61132,0.43468,1.24177,1.36269,1.44492,0.000222775,0.000222775,0.000222775
13,1112.68,1.241,1.48841,1.38051,0.73452,0.55775,0.61762,0.44321,1.2186,1.28768,1.41618,0.0002203,0.0002203,0.0002203
14,1199.7,1.21862,1.44725,1.35749,0.79406,0.57074,0.6422,0.45297,1.23551,1.29362,1.45392,0.000217825,0.000217825,0.000217825
15,1284.27,1.20598,1.40219,1.35437,0.77017,0.59426,0.64988,0.46463,1.20171,1.2494,1.4,0.00021535,0.00021535,0.00021535
16,1370.93,1.19898,1.39386,1.35245,0.76233,0.59847,0.63872,0.46261,1.20952,1.25754,1.41114,0.000212875,0.000212875,0.000212875
17,1457.64,1.18577,1.37511,1.3394,0.81335,0.6133,0.67209,0.49037,1.18794,1.21175,1.39883,0.0002104,0.0002104,0.0002104
